word,properties,codes,frequencies
courageous,"['Facing extreme danger', 'Acting despite feeling afraid', 'Risking personal safety', 'Refusing to back down', 'Driven by moral strength']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
cowardice,"['Character flaw', 'Fleeing danger', 'Refusing to fight', 'Yielding to panic', 'Abandoning allies']","['taxonomic', 'situation', 'situation', 'situation', 'situation']","[0.2, 0.0, 0.8, 0.0]"
crabby,"['Bad mood', 'Easily bothered', 'Complaining', 'Snapping at others', 'Short temper']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
crisis,"['Intense difficulty', 'Crucial turning point', 'Threatens stability', 'Needs urgent action', 'Highly stressful']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
criticize,"['Point out flaws', 'Give negative feedback', 'Express disapproval', 'Highlight mistakes', 'Focus on what is wrong']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
cruel,"['Causes intentional pain', 'Shows no mercy', 'Feels no pity', 'Ignores cries for help', 'Enjoys hurting others']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
curiosity,"['Desire to learn', 'Wanting to know', 'Asking why', 'Seeking answers', 'Exploring the unknown']","['introspective', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.6, 0.4]"
dedication,"['Unwavering effort', 'Laser-focused on a goal', 'Sacrificing personal time', 'Refusing to quit', 'Total emotional investment']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
degeneration,"['Progressive breakdown', 'Worsening over time', 'Loss of normal function', 'Affects aging tissues', 'Dropping to a lower state']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
delighted,"['Beaming smile', 'Sparkling eyes', 'Deeply satisfied', 'After a wonderful surprise', 'Eagerly accepting an invitation']","['entity', 'entity', 'taxonomic', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
deplorable,"['Deserves condemnation', 'Causes moral outrage', 'Violates basic decency', 'Extreme neglect', 'Shockingly poor quality']","['introspective', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
depravity,"['Total lack of morals', 'Deeply twisted behavior', 'Sinking to the lowest depths', 'Unspeakably sick acts', 'Shocks the conscience']","['entity', 'situation', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
depressed,"['Chemically imbalanced', 'Stays in bed', 'Chronically empty feeling', 'Loss of pleasure', 'Zero energy']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
derogatory,"['Expresses a low opinion', 'Shows lack of respect', 'Describes a hurtful remark', 'Tears down character', 'Intended to offend']","['situation', 'situation', 'taxonomic', 'situation', 'situation']","[0.2, 0.0, 0.8, 0.0]"
despairing,"['Total loss of hope', 'Believing nothing will improve', 'Seeing no way out', 'Ready to give up entirely', 'Anguished crying']","['introspective', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.0, 0.8]"
desperate,"['Out of options', 'Extreme need', 'Willing to do anything', 'Last resort', 'Begging']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
despondent,"['Complete loss of hope', 'Drained of courage', 'Ready to give up', 'Head in hands', 'Unresponsive to encouragement']","['introspective', 'introspective', 'introspective', 'entity', 'entity']","[0.0, 0.4, 0.0, 0.6]"
detest,"['Cannot stand', 'Zero tolerance', 'Avoid completely', 'Scowl at', ""Wish it didn't exist""]","['introspective', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
devotion,"['Intense affection', 'Unwavering attachment', 'Giving all your time', 'Putting another first', 'Religious worship']","['taxonomic', 'taxonomic', 'situation', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
dignity,"['Head held high', 'Calm demeanor', 'Knowing your value', 'Maintained during defeat', 'Refusing humiliation']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
disadvantage,"['Unfavorable condition', 'Reduces chances of success', 'Puts you behind competitors', 'Lacking a helpful edge', 'Negative aspect of a situation']","['taxonomic', 'situation', 'situation', 'taxonomic', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
disappointed,"['Unmet expectations', 'Sighing heavily', 'After a broken promise', 'Looking downward', 'Hopes falling short']","['introspective', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
disapproval,"['Frowning', 'Shaking head', 'Thumbs down gesture', '""Tsk"" sound', 'Finding an action unacceptable']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
disastrous,"['Causes massive damage', 'Highly unsuccessful', 'Ends in ruin', 'Everything goes wrong', 'Worst possible outcome']","['situation', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
disgruntled,"['Grumbling', 'Scowling', 'After expectations fall short', 'Feel treated unfairly', 'Sour attitude']","['entity', 'entity', 'situation', 'introspective', 'entity']","[0.0, 0.6, 0.2, 0.2]"
disgusted,"['Wrinkled nose', 'Urge to gag', 'After smelling something foul', 'Wanting to turn away', 'Sick to your stomach']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
dislike,"['Mildly negative feeling', 'Thumbs down icon', 'Prefer to avoid', 'Lack of enjoyment', 'Causes a frown']","['introspective', 'situation', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.4, 0.4]"
disloyalty,"['Switching sides', 'Turning against friends', 'Abandoning your team', 'Failing to support', 'Breaking a commitment']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
disobey,"['Break a rule', 'Ignore a command', 'Fail to follow instructions', 'Act against authority', 'Not do as you are told']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
displeased,"['Frowning', 'Pursed lips', 'Crossed arms', 'Receiving poor service', 'Boss finding mistakes']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
disposable,"['Used only once', 'Thrown away after use', 'Destined for the trash', 'Never washed or reused', 'Temporary convenience']","['situation', 'situation', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.6, 0.2]"
dodgy,"['Likely a scam', 'Avoids direct questions', 'Might break suddenly', 'Feels slightly dangerous', 'Upsets your stomach']","['entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
dreaded,"['Impending', 'Deeply unwanted', 'Causes a sinking stomach', 'Anticipated with intense reluctance', 'Hoped to be avoided']","['situation', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
dull,"['Lacks a sharp edge', 'Needs a whetstone', 'Fails to slice cleanly', 'Requires extra cutting force', 'Worn down from usage']","['entity', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
ecstasy,"['Overwhelming happiness', 'Extreme pleasure', 'Trance-like state', 'Out-of-body sensation', 'Peak positive emotion']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
educate,"['Share knowledge', 'Expand the mind', 'Occurs in schools', 'Eliminate ignorance', 'Facilitate learning']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
education,"['Acquiring knowledge', 'Happens in schools', 'Taught by teachers', 'Taking classes', 'Earning a diploma']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
elated,"['Ear-to-ear grin', 'Floating on air', 'After a huge success', 'Heart soaring', 'Top of the world']","['entity', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
embarrassed,"['Blushing', 'Wanting to hide', 'Feeling foolish', 'Unwanted attention', 'After a public mistake']","['entity', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.2, 0.4, 0.4]"
enchantment,"['Found in fairy tales', 'Placed on forests or items', 'Grants supernatural properties', 'Profound sense of wonder', 'Leaves you mesmerized']","['situation', 'situation', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
enjoyable,"['Capable of bringing happiness', 'Causes smiles', 'Makes time fly', 'Leaves you satisfied', 'Worth repeating']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
enthusiastic,"['Intensely interested', 'Showing strong approval', 'Willing to participate', 'Highly positive attitude', 'Full of energy']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
envious,"['Wanting what others have', 'Resenting their success', 'Wishing it was yours', 'Bitter about their advantages', 'Unhappy about their good fortune']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
equality,"['Same rights', 'Treated alike', 'Balanced scales', 'Level playing field', 'No discrimination']","['entity', 'situation', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
equate,"['Treat as identical', 'Assign the exact same value', 'Place on the same level', 'Consider completely interchangeable', 'Draw a direct parallel']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
essential,"['Absolute core', 'Defines the true nature', 'Collapses if removed', 'Bare minimum', 'Cannot function without']","['entity', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
eternity,"['Span of time', 'Has no end', 'Never stops', 'Lasts always', 'Experienced after death']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
euphoria,"['Intense rush', 'Top of the world', 'Feel invincible', 'Floating sensation', 'Extreme well-being']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
evil,"['Opposite of good', 'Intent to harm', 'Lacks morals', 'Found in villains', 'Causes immense suffering']","['introspective', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
exceptional,"['Far above average', 'Outside the norm', 'Exceeds expectations', 'Stands out positively', 'Extremely high quality']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
excitement,"['High emotional energy', 'Fast heartbeat', 'Hard to sit still', 'Felt before a big event', 'Causes jumping and cheering']","['introspective', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.4, 0.2]"
exhilarating,"['Heart racing', 'Surge of adrenaline', 'Intense energetic joy', 'Feeling completely alive', 'Leaves you breathless']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
faithful,"['Keeps marriage vows', 'Never cheats on partner', 'Always keeps promises', 'Stays by your side', 'Will not abandon you']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
false,"['Contradicts facts', 'Misrepresents reality', 'Meant to deceive', 'Exam answer choice', 'Opposite of true']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
fearful,"['Expecting danger', 'Trembling', 'Racing heart', 'Wide eyes', 'Wanting to flee']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
fond,"['Warm feeling', 'Smile when recalling', 'Grows during absence', 'Gentle preference', 'Holding dear']","['introspective', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
forgiveness,"['After an apology', 'Letting go of anger', 'Dropping a grudge', 'Moving past a wrong', 'Mending a relationship']","['situation', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
forlorn,"['Left behind', 'No one around', 'Drooping head', 'Deep sighs', 'Waiting in vain']","['situation', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
frightened,"['Trembling', 'Wide eyes', 'Racing heart', 'Sensing danger', 'Urge to flee']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
frustrated,"['Trying without success', 'Blocked from a goal', 'Losing patience', 'Sighing heavily', 'Feeling stuck']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
fulfill,"['Make a prophecy true', 'Honor a promise', 'Live up to expectations', 'Reach your full potential', 'Process a customer order']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
furious,"['Clenched fists', 'Red face', 'Yelling loudly', 'Ready to explode', 'Extreme loss of temper']","['entity', 'entity', 'situation', 'entity', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
glad,"['Smiling', 'Feeling relieved', 'After good news', 'Thankful for an outcome', 'Willing to help']","['entity', 'taxonomic', 'situation', 'introspective', 'entity']","[0.2, 0.4, 0.2, 0.2]"
glee,"['Wide grin', 'Uncontrollable giggling', 'Clapping hands', 'Bouncing up and down', 'Triumphant feeling']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
glum,"['Frowning', 'Drooping face', 'Quietly disappointed', 'Heavy sighs', 'No cheer']","['entity', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
godless,"['Without a deity', 'Lacking a higher power', 'No religious belief', 'Devoid of divine presence', 'Considered wicked']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'introspective']","[0.8, 0.0, 0.0, 0.2]"
greedy,"['Wants everything', 'Never satisfied', 'Refuses to share', 'Takes more than needed', 'Hoards wealth or food']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grieving,"['After a loved one dies', 'Crying at a funeral', 'Experiencing profound loss', 'Progressing through five stages', 'Slowly accepting the absence']","['situation', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
grim,"['Unsmiling face', 'Very serious', 'Harsh reality', 'Depressing news', 'Offers no hope']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grouchy,"['Bad mood', 'Frowning', 'Easily annoyed', 'Complains often', 'Snaps at others']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grumpy,"['Frowning', 'Easily annoyed', 'Complaining', 'Short temper', 'Before morning coffee']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
guilty,"['Courtroom verdict', 'Committed a crime', 'Heavy conscience', 'After doing wrong', 'Avoiding eye contact']","['situation', 'situation', 'entity', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
happy,"['Smiling', 'Positive mood', 'Sense of well-being', 'Hearing good news', 'Warm feeling inside']","['entity', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
harmful,"['Causes injury', 'Bad for health', 'Produces negative effects', 'Threatens well-being', 'Opposite of beneficial']","['entity', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
harmony,"['Multiple notes at once', 'Accompanies a melody', 'Voices blending perfectly', 'Pleasing to hear', 'Absence of conflict']","['entity', 'situation', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
hateful,"['Full of extreme hostility', 'Wishing harm on others', 'Extremely cruel and unkind', 'Driven by deep prejudice', 'Deserving of strong disgust']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
heartache,"['After a breakup', 'Missing someone deeply', 'Feels like chest pain', 'Steady dull hurting', 'Heavy feeling inside']","['situation', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
heartless,"['Zero empathy', 'Unmoved by tears', 'Shows no pity', ""Ignores others' suffering"", 'Figuratively missing a beating organ']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
homesick,"['Missing where you live', 'Longing to return', 'Wanting your own bed', 'Sad in unfamiliar places', 'Common at summer camp']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
hopeful,"['Fingers crossed', 'Expecting good news', 'Anticipating success', 'Believing things will improve', 'Looking to the future']","['situation', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
hopeless,"['Zero chance of success', 'Beyond saving', 'Point of giving up', 'No positive expectations', 'Feeling of total defeat']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
hospitality,"['Receiving guests warmly', 'Making visitors feel at home', 'Providing food and lodging', 'Generous treatment of strangers', 'Service industry for travelers']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
hostile,"['Glaring', 'Ready to attack', 'Acting like an enemy', 'Refusing to cooperate', 'Making you feel threatened']","['entity', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
humiliation,"['Publicly laughed at', 'Loss of dignity', 'Stripped of pride', 'Feeling extremely small', 'Wanting to disappear']","['situation', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
humorous,"['Provokes laughter', 'Lighthearted tone', 'Full of wit', 'Not taken seriously', 'Elicits chuckles']","['situation', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
hypocrisy,"['Saying one thing, doing another', 'Double standards', 'Faked moral superiority', 'Not practicing what you preach', 'Breaking rules you enforce on others']","['situation', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
impatient,"['Hates waiting', 'Frustrated by delays', 'Wants things immediately', 'Taps foot', 'Constantly checks watch']","['introspective', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
impossibility,"['State of zero probability', 'Thing that cannot happen', 'Defies physical laws', 'Beyond any capability', 'Absolute limitation']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
inappropriate,"[""Doesn't fit the setting"", 'Crosses social boundaries', 'Creates awkward discomfort', 'Laughing at a funeral', 'Triggers HR complaints']","['entity', 'situation', 'introspective', 'taxonomic', 'situation']","[0.2, 0.2, 0.4, 0.2]"
incest,"['Sexual relations', 'Blood relatives', 'Social taboo', 'Forbidden to marry', 'Genetic risks']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
incredible,"['Hard to believe', 'Far exceeds expectations', 'Unusually high quality', 'Causes a dropped jaw', 'Leaves you speechless']","['introspective', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
indecision,"['Inability to pick', 'Going back and forth', 'Stuck between options', 'Weighing alternatives endlessly', 'Failure to commit']","['entity', 'situation', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
