word,properties,codes,frequencies
character,"['stage', 'disguise', 'mask', 'imagination']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
charm,[''],[],"[0, 0, 0, 0]"
comfort,[''],[],"[0, 0, 0, 0]"
commitment,"['promise', 'teamwork', 'wedding ring', 'graduate degree']","['other abstract concept', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
comparison,[''],[],"[0, 0, 0, 0]"
compassion,[''],[],"[0, 0, 0, 0]"
competence,[''],[],"[0, 0, 0, 0]"
compromise,"['middle ground', 'conflict resolution', 'economic stability', 'hard decision']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
compulsion,[''],[],"[0, 0, 0, 0]"
confession,"['priest', 'midnight', 'secrecy', 'remorse']","['social constellation', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
conflict,[''],[],"[0, 0, 0, 0]"
consideration,"['gifts', 'responsibility', 'patience', 'negotiation']","['association', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
consolation,"['therapy session', 'warmth', 'photograph album', 'cemetery']","['social constellation', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
contempt,[''],[],"[0, 0, 0, 0]"
convention,[''],[],"[0, 0, 0, 0]"
cooperation,[''],[],"[0, 0, 0, 0]"
courage,"['battlefield', 'darkness', 'tattoo', 'hero']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
creativity,"['inventions', 'artist', 'brainstorming', 'imagination']","['association', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
crime,[''],[],"[0, 0, 0, 0]"
criticism,"['movie review', 'teacher evaluation', 'negative feedback', 'harsh judgment']","['association', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
cruelty,[''],[],"[0, 0, 0, 0]"
culture,"['museum', 'tradition', 'music', 'attire']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
curiosity,[''],[],"[0, 0, 0, 0]"
custom,"['handmade', 'tailored', 'tradition', 'logo']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
danger,"['explosion', 'darkness', 'warning signs', 'heroism']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
death,[''],[],"[0, 0, 0, 0]"
decision,[''],[],"[0, 0, 0, 0]"
demand,[''],[],"[0, 0, 0, 0]"
desire,[''],[],"[0, 0, 0, 0]"
desperation,"['breakdown', 'emergency room', 'last resort', 'dark alley']","['internal state and emotion', 'association', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
destruction,[''],[],"[0, 0, 0, 0]"
detection,"['alarm', 'sensors', 'surveillance', 'lab']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
dictatorship,"['prison', 'propaganda', 'coup', 'martial law']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
difference,[''],[],"[0, 0, 0, 0]"
difficulty,[''],[],"[0, 0, 0, 0]"
dignity,"['pride', 'respect', 'statue', 'legacy']","['internal state and emotion', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
diligence,"['focus', 'sweat', 'achievement', 'routine']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
disadvantage,"['setback in a business deal', 'handicap on an athletic team', 'reason for depression', 'unbalanced competition']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
disappointment,[''],[],"[0, 0, 0, 0]"
discovery,[''],[],"[0, 0, 0, 0]"
disgust,"['sickness', 'anger', 'sour taste', 'moral outrage']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
dismay,"['crying', 'darkness', 'storm', 'maze']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
dispute,[''],[],"[0, 0, 0, 0]"
distance,[''],[],"[0, 0, 0, 0]"
distraction,"['phone', 'child', 'construction', 'rehearsal']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
diversity,[''],[],"[0, 0, 0, 0]"
doubt,[''],"['other abstract concept', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
downfall,[''],[],"[0, 0, 0, 0]"
dream,[''],[],"[0, 0, 0, 0]"
duty,"['soldier', 'office', 'oath', 'routine']","['social constellation', 'association', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
eagerness,"['excitement', 'new beginnings', 'unfulfilled goals', 'competitions']","['internal state and emotion', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
effort,[''],[],"[0, 0, 0, 0]"
elegance,"['ballgown', 'perfume', 'marble floor', 'piano']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
emotion,"['tears', 'art', 'piano', 'storm']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
enchantment,[''],[],"[0, 0, 0, 0]"
enthusiasm,"['rally', 'fireworks', '""child\'s birthday""', 'sports team']","['social constellation', 'association', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
envy,"['green-eyed monster', 'diamonds', 'Cinderella', 'crown']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
error,[''],[],"[0, 0, 0, 0]"
event,"['invitation', 'ticket', 'disaster', 'celebration']","['social constellation', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
excitement,"['rollercoaster', 'fireworks', 'birthday party', 'adrenaline rush']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
expectation,"['disappointment', 'job interview', 'anticipation', 'routine']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
experience,"['adventure', 'wisdom', 'growth', 'accomplishment']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
explanation,"['science textbook', 'lawyer witness stand', 'traffic signs', 'personal debate']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
exploitation,[''],[],"[0, 0, 0, 0]"
faithfulness,"['1. loyalty oath', '2. wedding vows', '3. devoted companion animal', '4. traditional commitment ring']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
fantasy,"['dragons', 'magical kingdom', 'sleepless night', 'fireworks display']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
fate,"['sealed decision', 'mysterious path', 'destiny line', 'clock tower']","['other abstract concept', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
fear,"['dark', 'monster', 'nightmare', 'drowning']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
fight,"['blood', 'champions', 'knockout', 'anger']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
fitness,[''],[],"[0, 0, 0, 0]"
flexibility,"['yoga', 'elasticity', 'adaptability', 'rhythm']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
force,[''],[],"[0, 0, 0, 0]"
forgiveness,[''],[],"[0, 0, 0, 0]"
freedom,"['backpack', 'wilderness', 'equality', 'flag']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
fright,[''],[],"[0, 0, 0, 0]"
frustration,[''],"['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
fun,[''],[],"[0, 0, 0, 0]"
fury,"['stormy weather', 'intense exercise', 'wild animal', 'volcanic eruption']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
future,"['technology', 'dreams', 'possibilities', 'space']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
genius,"['Einstein', 'puzzles', 'library', 'invention']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
glory,"['church', 'trumpets', 'laurel', 'honor']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
grace,[''],[],"[0, 0, 0, 0]"
gratitude,"['Thanksgiving dinner', 'warm smile', 'favorite musician', 'generous act']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
greed,"['wealth', 'politician', 'darkness', 'corrupt']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
guess,"['puzzle', 'detective', 'mystery', 'game']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
habit,[''],[],"[0, 0, 0, 0]"
happiness,[''],[],"[0, 0, 0, 0]"
hate,[''],[],"[0, 0, 0, 0]"
help,"['assistance', 'emergency call', 'medical bill', 'volunteer work']","['other abstract concept', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
hint,"['whisper', 'fortune cookie', 'clue', 'detective']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
home,[''],[],"[0, 0, 0, 0]"
honor,"['medal', 'oath', 'president', 'legacy']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
hope,"['sunrise', 'flowers', 'optimism', 'resilience']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
horror,"['movie night', 'haunted house', 'fear factor', 'thriller']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
humor,[''],[],"[0, 0, 0, 0]"
hunger,[''],[],"[0, 0, 0, 0]"
hurry,"['train', 'lunch', 'deadline', 'footsteps']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
idea,"['creativity', 'team meeting', 'flash of insight', 'notebook']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
ideal,[''],"['other abstract concept', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
illusion,"['magic show', 'distorted vision', 'daydream', 'disguise']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
impression,"['photography', 'art gallery', 'memory lane', 'first meeting']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
incentive,"['bonuses', 'achievement', 'motivation', 'career']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
independence,"['fireworks', 'morning', '""driver\'s license""', 'library']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
indifference,"['quietness', 'darkness', 'emptiness', 'stillness']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
influence,"['power', 'leadership', 'opinion', 'propaganda']","['other abstract concept', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
insanity,"['chaos', 'breakdown', 'asylum', 'explosion']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
insight,[''],[],"[0, 0, 0, 0]"
insult,"['marriage proposal', 'defamation law', 'prison sentence', 'emotional damage']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
insurrection,[''],[],"[0, 0, 0, 0]"
intention,[''],[],"[0, 0, 0, 0]"
interest,[''],[],"[0, 0, 0, 0]"
invention,[''],[],"[0, 0, 0, 0]"
jealousy,"['green eyes', 'competitive sports', 'hidden diary', 'unfaithful partner']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
joy,"['smile', 'fireworks', '""child\'s laughter""', 'flowers']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
judgement,[''],[],"[0, 0, 0, 0]"
justice,[''],[],"[0, 0, 0, 0]"
justification,"['cover-up', 'self-defense', 'moral principle', 'trial']","['association', 'social constellation', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
kindness,"['warmth', 'charity', 'letters', 'smile']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
knowledge,[''],[],"[0, 0, 0, 0]"
love,"['heartbeat', 'valentine', 'songbird', 'roses']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
luck,"['four-leaf clover', 'superstitious rituals', 'slot machines', 'lottery ticket']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
lust,"['desire', 'nightclubs', 'sins', 'power']","['internal state and emotion', 'association', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
luxury,[''],[],"[0, 0, 0, 0]"
magic,[''],[],"[0, 0, 0, 0]"
manipulation,[''],[],"[0, 0, 0, 0]"
manners,[''],[],"[0, 0, 0, 0]"
matter,[''],[],"[0, 0, 0, 0]"
meanness,"['cruelty', 'scars', 'tears', 'darkness']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
memory,"['photo album', 'brain cells', 'nostalgia', 'old house']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
menace,[''],[],"[0, 0, 0, 0]"
mercy,"['mercy kill', 'priest collar', 'charity work', 'guilty conscience']","['other abstract concept', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
miracle,"['healings', 'magical powers', 'faith', 'birth']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
misdemeanor,[''],[],"[0, 0, 0, 0]"
misery,[''],[],"[0, 0, 0, 0]"
mockery,"['ridicule', 'mime', 'insult', 'jest']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
model,[''],[],"[0, 0, 0, 0]"
moment,[''],[],"[0, 0, 0, 0]"
mood,[''],[],"[0, 0, 0, 0]"
mourning,"['funeral', 'tears', 'darkness', 'solace']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
need,"['home', 'wants', 'crisis', 'emergency']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
nervousness,"['heartbeat', 'silence', 'exam', 'dark']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
nightmare,[''],[],"[0, 0, 0, 0]"
notion,"['debate', 'concept', 'abstract', 'imagination']","['social constellation', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
obedience,"['leader', 'rules', 'military', 'discipline']","['social constellation', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
objection,"['courtroom', 'lawyer', 'morals', 'hearing']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
obligation,[''],[],"[0, 0, 0, 0]"
observation,[''],[],"[0, 0, 0, 0]"
occupation,"['resume', 'social status', 'cubicles', 'benefits']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
order,"['queue', 'direction', 'menu', 'deadline']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
ostracism,[''],[],"[0, 0, 0, 0]"
overview,"['landscape', 'summary', 'control room', 'atlas']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
pain,"['scar', 'injury', 'scream', 'mourning']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
panic,"['chaos', 'dark alley', 'claustrophobia', 'stock market']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
pardon,"['royal forgiveness', 'police officer', 'crime scene tape', 'lawyer consultation']","['other abstract concept', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
passion,"['flame', 'music', 'dancer', 'firework']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
past,[''],[],"[0, 0, 0, 0]"
peace,[''],[],"[0, 0, 0, 0]"
perception,"['illusion', 'art', 'intuition', 'lens']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
perfection,[''],"['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
performance,[''],[],"[0, 0, 0, 0]"
perspective,[''],[],"[0, 0, 0, 0]"
plan,"['calendar', 'construction worker', 'strategy meeting', 'vacation']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
pleasure,[''],[],"[0, 0, 0, 0]"
potential,[''],[],"[0, 0, 0, 0]"
poverty,[''],[],"[0, 0, 0, 0]"
power,"['energy', 'construction site', 'superhero cape', 'password']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
prediction,"['model', 'future', 'accuracy', 'suspense']","['other abstract concept', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
present,"['wrapping paper', 'gifts pile', 'holiday season', 'thoughtful gesture']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
pride,[''],[],"[0, 0, 0, 0]"
problem,[''],[],"[0, 0, 0, 0]"
prohibition,[''],[],"[0, 0, 0, 0]"
promise,[''],[],"[0, 0, 0, 0]"
proof,[''],[],"[0, 0, 0, 0]"
proposal,"['ring', 'manager', 'negotiation', 'anniversary']","['sensorimotor feature', 'social constellation', 'social constellation', 'association']","[0.25, 0.0, 0.5, 0.25]"
prosperity,"['wealth', 'smile', 'garden', 'abundance']","['other abstract concept', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
protection,"['shield', 'mother', 'financial', 'password']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
protest,"['mask', 'chant', 'government', 'barricade']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
provocation,"['insult', 'lawsuit', 'riot', 'explosion']","['social constellation', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
punishment,"['corporal mark', 'authority figure', 'debt owed', 'solitary confinement']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
quality,"['excellence', 'luxury', 'texture', 'precision']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
quantity,"['measurement', 'luggage', 'stockpile', 'surplus']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
rage,"['anger', 'explosion', 'aggressive athlete', 'prison cell']","['internal state and emotion', 'association', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
realization,[''],[],"[0, 0, 0, 0]"
reassurance,[''],[],"[0, 0, 0, 0]"
recommendation,"['review', 'job interview', 'LinkedIn profile', 'high school graduation']","['sensorimotor feature', 'social constellation', 'social constellation', 'association']","[0.25, 0.0, 0.5, 0.25]"
recovery,"['therapy', 'scars', 'triumph', 'hospital']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
regard,[''],[],"[0, 0, 0, 0]"
regret,[''],[],"[0, 0, 0, 0]"
relief,"['aid', 'cloudless', 'smile', 'earthquake']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
remorse,"['apology', 'regret', 'darkness', 'coffin']","['social constellation', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.25, 0.5]"
requirement,"['need', 'documentation', 'process', 'qualification']","['other abstract concept', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
resemblance,[''],[],"[0, 0, 0, 0]"
resistance,"['circuit breaker', 'war tactic', 'electromagnetic', 'stubbornness']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
resolution,[''],[],"[0, 0, 0, 0]"
respect,"['authority', 'uniform', 'silence', 'honor']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
responsibility,"['mentorship', 'time management', 'leadership position', 'exam']","['social constellation', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
retaliation,[''],[],"[0, 0, 0, 0]"
revenge,"['betrayal', 'plot twist', 'dark night', 'toxic relationship']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
revolution,"['protest', 'firework', 'cycle', 'upheaval']","['social constellation', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
risk,[''],[],"[0, 0, 0, 0]"
ritual,[''],[],"[0, 0, 0, 0]"
romantic,"['candlelight', 'loveletter', 'opera', 'violin']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
safety,"['first aid kit', 'disaster drill', 'helmets', 'alarm system.']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
satisfaction,[''],[],"[0, 0, 0, 0]"
scheme,[''],[],"[0, 0, 0, 0]"
self-dependence,[''],[],"[0, 0, 0, 0]"
