word,response,properties
agree,"Share an opinion
Nod your head
Say yes
On the same page
Mutual decision","['Share an opinion', 'Nod your head', 'Say yes', 'On the same page', 'Mutual decision']"
amazing,"Far beyond ordinary
Drops your jaw
Leaves you speechless
Hard to believe
Fills with wonder","['Far beyond ordinary', 'Drops your jaw', 'Leaves you speechless', 'Hard to believe', 'Fills with wonder']"
amused,"Smiling slightly
Chuckling softly
After hearing a joke
Seeing the humor
Lighthearted feeling","['Smiling slightly', 'Chuckling softly', 'After hearing a joke', 'Seeing the humor', 'Lighthearted feeling']"
angry,"Clenched fists
Red face
Gritted teeth
After being wronged
Urge to yell","['Clenched fists', 'Red face', 'Gritted teeth', 'After being wronged', 'Urge to yell']"
angst,"Common in teenagers
Inner turmoil
Brooding
Feeling misunderstood
Existential weight","['Common in teenagers', 'Inner turmoil', 'Brooding', 'Feeling misunderstood', 'Existential weight']"
annoyed,"Mildly angry
Losing patience
Rolling your eyes
Sighing loudly
Reaction to a repetitive noise","['Mildly angry', 'Losing patience', 'Rolling your eyes', 'Sighing loudly', 'Reaction to a repetitive noise']"
anxious,"Racing heart
Sweaty palms
Stomach in knots
Overthinking
Dreading the unknown","['Racing heart', 'Sweaty palms', 'Stomach in knots', 'Overthinking', 'Dreading the unknown']"
appeal,"Legal filing
To a higher court
After a lost case
Tries to reverse rulings
Seeks to overturn verdicts","['Legal filing', 'To a higher court', 'After a lost case', 'Tries to reverse rulings', 'Seeks to overturn verdicts']"
appreciation,"Seeing true worth
Enjoying fine art
Following a favor
Noticing hard work
Expressed by saying thank you","['Seeing true worth', 'Enjoying fine art', 'Following a favor', 'Noticing hard work', 'Expressed by saying thank you']"
apprehensive,"Anticipating a bad outcome
Hesitant to proceed
Facing the unknown
Knots in stomach
Tense posture","['Anticipating a bad outcome', 'Hesitant to proceed', 'Facing the unknown', 'Knots in stomach', 'Tense posture']"
ashamed,"Head hung low
Avoiding eye contact
After doing something wrong
Wanting to hide
Disappointed in yourself","['Head hung low', 'Avoiding eye contact', 'After doing something wrong', 'Wanting to hide', 'Disappointed in yourself']"
assassinate,"End a life
Target a leader
Political motive
Plan secretly
Attack suddenly","['End a life', 'Target a leader', 'Political motive', 'Plan secretly', 'Attack suddenly']"
astonished,"Dropped jaw
Wide eyes
Total disbelief
Unable to speak
Reacting to the seemingly impossible","['Dropped jaw', 'Wide eyes', 'Total disbelief', 'Unable to speak', 'Reacting to the seemingly impossible']"
atrocity,"Extremely wicked act
Severe physical violence
Often occurs in war
Causes deep horror
Major moral violation","['Extremely wicked act', 'Severe physical violence', 'Often occurs in war', 'Causes deep horror', 'Major moral violation']"
avenge,"Right a wrong
Seek justice
Act for a victim
Settle a score
Punish an offender","['Right a wrong', 'Seek justice', 'Act for a victim', 'Settle a score', 'Punish an offender']"
aversion,"Strong urge to avoid
Act of turning away
Deeply negative feeling
Reaction to bad tastes
Unwillingness to engage","['Strong urge to avoid', 'Act of turning away', 'Deeply negative feeling', 'Reaction to bad tastes', 'Unwillingness to engage']"
blessing,"Sacred gift
Spoken before meals
Bestowed by clergy
Counted when thankful
Sought from parents before marriage","['Sacred gift', 'Spoken before meals', 'Bestowed by clergy', 'Counted when thankful', 'Sought from parents before marriage']"
bliss,"Heavenly state
Supreme contentment
Complete absence of stress
Peaceful smile
Ultimate positive emotion","['Heavenly state', 'Supreme contentment', 'Complete absence of stress', 'Peaceful smile', 'Ultimate positive emotion']"
brave,"Facing danger
Acting despite fear
Not backing down
Stepping forward
Standing tall","['Facing danger', 'Acting despite fear', 'Not backing down', 'Stepping forward', 'Standing tall']"
calamity,"Devastating event
Strikes suddenly
Causes immense damage
Produces profound distress
Brings severe loss","['Devastating event', 'Strikes suddenly', 'Causes immense damage', 'Produces profound distress', 'Brings severe loss']"
callous,"Emotionally hardened
Zero empathy
Ignores others' pain
Unmoved by tears
Like thick hard skin","['Emotionally hardened', 'Zero empathy', ""Ignores others' pain"", 'Unmoved by tears', 'Like thick hard skin']"
carelessness,"Not paying attention
Acting without thinking
Ignoring details
Making avoidable mistakes
Leads to accidents","['Not paying attention', 'Acting without thinking', 'Ignoring details', 'Making avoidable mistakes', 'Leads to accidents']"
charitable,"Donating money
Helping the needy
Expecting no reward
Tax-deductible donations
Operating without profit","['Donating money', 'Helping the needy', 'Expecting no reward', 'Tax-deductible donations', 'Operating without profit']"
cheerful,"Big smile
Bouncy step
Positive outlook
Laughs easily
In good spirits","['Big smile', 'Bouncy step', 'Positive outlook', 'Laughs easily', 'In good spirits']"
childlike,"Innocent
Trusting
Full of wonder
Wide-eyed
Unspoiled by adulthood","['Innocent', 'Trusting', 'Full of wonder', 'Wide-eyed', 'Unspoiled by adulthood']"
clever,"Thinks very fast
Solves tricky puzzles
Finds unexpected solutions
Devises surprising plans
Uses objects in new ways","['Thinks very fast', 'Solves tricky puzzles', 'Finds unexpected solutions', 'Devises surprising plans', 'Uses objects in new ways']"
clueless,"Blank stare
In the dark
Having no idea
Zero understanding
Missing the obvious","['Blank stare', 'In the dark', 'Having no idea', 'Zero understanding', 'Missing the obvious']"
cocky,"Inflated ego
Struts around
Brags constantly
Expects to win easily
Smirks","['Inflated ego', 'Struts around', 'Brags constantly', 'Expects to win easily', 'Smirks']"
coerce,"Against their will
Using threats
Leave no choice
Overcome resistance
Obtain compliance","['Against their will', 'Using threats', 'Leave no choice', 'Overcome resistance', 'Obtain compliance']"
commitment,"Binding decision
Refusing to back out
Long-term effort
Staying with a partner or goal
Seeing it through","['Binding decision', 'Refusing to back out', 'Long-term effort', 'Staying with a partner or goal', 'Seeing it through']"
compassionate,"Moved by suffering
Driven to ease pain
Feels another's sorrow
Gentle and warm
Quick to comfort others","['Moved by suffering', 'Driven to ease pain', ""Feels another's sorrow"", 'Gentle and warm', 'Quick to comfort others']"
completion,"One hundred percent progress
Meeting all requirements
Checking the last box
Placing the last piece
Nothing left to do","['One hundred percent progress', 'Meeting all requirements', 'Checking the last box', 'Placing the last piece', 'Nothing left to do']"
conceit,"High self-opinion
Full of yourself
Believing you are superior
Constant bragging
Looking down on others","['High self-opinion', 'Full of yourself', 'Believing you are superior', 'Constant bragging', 'Looking down on others']"
conspire,"Multiple people
Meeting in secret
Whispering behind closed doors
Making an illegal plan
Working toward shared harm","['Multiple people', 'Meeting in secret', 'Whispering behind closed doors', 'Making an illegal plan', 'Working toward shared harm']"
contempt,"Feeling superior
Looking down on someone
Viewing as worthless
Extreme disrespect
Expressed by sneering","['Feeling superior', 'Looking down on someone', 'Viewing as worthless', 'Extreme disrespect', 'Expressed by sneering']"
courage,"Acting despite fear
Facing danger
Inner strength
Standing firm
Taking risks","['Acting despite fear', 'Facing danger', 'Inner strength', 'Standing firm', 'Taking risks']"
courageous,"Faces extreme danger
Acts despite fear
Takes personal risks
Refuses to back down
Defends what is right","['Faces extreme danger', 'Acts despite fear', 'Takes personal risks', 'Refuses to back down', 'Defends what is right']"
cowardice,"Lack of bravery
Running from danger
Hiding from threats
Backing down
Abandoning allies","['Lack of bravery', 'Running from danger', 'Hiding from threats', 'Backing down', 'Abandoning allies']"
crabby,"Sour mood
Snaps at others
Easily bothered
Complains over small things
Lacking patience","['Sour mood', 'Snaps at others', 'Easily bothered', 'Complains over small things', 'Lacking patience']"
crisis,"Intense difficulty
Crucial turning point
Highly unstable
Requires immediate action
Imminent danger","['Intense difficulty', 'Crucial turning point', 'Highly unstable', 'Requires immediate action', 'Imminent danger']"
criticize,"Point out flaws
Highlight mistakes
Express disapproval
Evaluate negatively
Can be constructive","['Point out flaws', 'Highlight mistakes', 'Express disapproval', 'Evaluate negatively', 'Can be constructive']"
cruel,"Causes intentional suffering
Unnecessarily harsh
Shows no pity
Ignores others' pain
Lacks compassion","['Causes intentional suffering', 'Unnecessarily harsh', 'Shows no pity', ""Ignores others' pain"", 'Lacks compassion']"
curiosity,"Desire to know
Asking why
Wondering how things work
Exploring the unknown
Poking around","['Desire to know', 'Asking why', 'Wondering how things work', 'Exploring the unknown', 'Poking around']"
dedication,"Giving your all
Practicing daily
Sacrificing free time
Unwavering focus
Pouring your heart into it","['Giving your all', 'Practicing daily', 'Sacrificing free time', 'Unwavering focus', 'Pouring your heart into it']"
degeneration,"Gradual loss of normal function
Cellular or tissue breakdown
Progressively worsening physical state
Losing original healthy qualities
Commonly affects aging eyes and joints","['Gradual loss of normal function', 'Cellular or tissue breakdown', 'Progressively worsening physical state', 'Losing original healthy qualities', 'Commonly affects aging eyes and joints']"
delighted,"Beaming smile
Bright eyes
After a wonderful surprise
Warm glowing feeling
Eagerly accepting an invitation","['Beaming smile', 'Bright eyes', 'After a wonderful surprise', 'Warm glowing feeling', 'Eagerly accepting an invitation']"
deplorable,"Deserves strong condemnation
Causes intense outrage
Inspires deep disgust
Shockingly unacceptable
Unlivable conditions","['Deserves strong condemnation', 'Causes intense outrage', 'Inspires deep disgust', 'Shockingly unacceptable', 'Unlivable conditions']"
depravity,"Total lack of ethics
Twisted behavior
Shocks human decency
Lowest possible depths
Unthinkable actions","['Total lack of ethics', 'Twisted behavior', 'Shocks human decency', 'Lowest possible depths', 'Unthinkable actions']"
depressed,"Persistent low mood
Chronic emptiness
Zero energy
Loss of joy
Hard to leave bed","['Persistent low mood', 'Chronic emptiness', 'Zero energy', 'Loss of joy', 'Hard to leave bed']"
derogatory,"Describes a negative remark
Shows lack of respect
Expresses a low opinion
Used to put down
Damages a reputation","['Describes a negative remark', 'Shows lack of respect', 'Expresses a low opinion', 'Used to put down', 'Damages a reputation']"
despairing,"Losing all hope
Believing all is lost
Head in hands
Seeing no escape
Giving up completely","['Losing all hope', 'Believing all is lost', 'Head in hands', 'Seeing no escape', 'Giving up completely']"
desperate,"Out of options
Last resort
Urgent need
Willing to try anything
Running out of time","['Out of options', 'Last resort', 'Urgent need', 'Willing to try anything', 'Running out of time']"
despondent,"Completely given up
Lost all courage
Head in hands
Drained of optimism
After prolonged failure","['Completely given up', 'Lost all courage', 'Head in hands', 'Drained of optimism', 'After prolonged failure']"
detest,"Extreme negative emotion
Cannot stand it
Zero tolerance
Causes a scowl
Total avoidance","['Extreme negative emotion', 'Cannot stand it', 'Zero tolerance', 'Causes a scowl', 'Total avoidance']"
devotion,"Profound selfless care
Giving all your time
Putting another first
Never leaving their side
Expressed in worship","['Profound selfless care', 'Giving all your time', 'Putting another first', 'Never leaving their side', 'Expressed in worship']"
dignity,"Head held high
Calm composure
Graceful in defeat
Refuses to be humiliated
Inherent human value","['Head held high', 'Calm composure', 'Graceful in defeat', 'Refuses to be humiliated', 'Inherent human value']"
disadvantage,"Unfavorable condition
Puts you behind others
Makes success harder
Lacking a helpful edge
Negative aspect","['Unfavorable condition', 'Puts you behind others', 'Makes success harder', 'Lacking a helpful edge', 'Negative aspect']"
disappointed,"Unmet expectations
Unfulfilled hopes
Heavy sigh
Shaking head
When things fall short","['Unmet expectations', 'Unfulfilled hopes', 'Heavy sigh', 'Shaking head', 'When things fall short']"
disapproval,"Thumbs down
Shaking head
Stern frown
Negative opinion
When someone misbehaves","['Thumbs down', 'Shaking head', 'Stern frown', 'Negative opinion', 'When someone misbehaves']"
disastrous,"Causes massive damage
Fails completely
Severe consequences
Everything goes wrong
Worst possible outcome","['Causes massive damage', 'Fails completely', 'Severe consequences', 'Everything goes wrong', 'Worst possible outcome']"
disgruntled,"Scowling
Muttering complaints
After unfair treatment
At the workplace
Harboring a grievance","['Scowling', 'Muttering complaints', 'After unfair treatment', 'At the workplace', 'Harboring a grievance']"
disgusted,"Wrinkled nose
Sick to stomach
After smelling something foul
Say ""ew""
Turn away","['Wrinkled nose', 'Sick to stomach', 'After smelling something foul', 'Say ""ew""', 'Turn away']"
dislike,"Thumbs down
Frown
Do not enjoy
Want to avoid
Negative preference","['Thumbs down', 'Frown', 'Do not enjoy', 'Want to avoid', 'Negative preference']"
disloyalty,"Lacking allegiance
Failing to support
Turning against friends
Siding with rivals
Breaking a faithful bond","['Lacking allegiance', 'Failing to support', 'Turning against friends', 'Siding with rivals', 'Breaking a faithful bond']"
disobey,"Fail to follow instructions
Ignore an order
Go against authority
Break a rule
Do what is forbidden","['Fail to follow instructions', 'Ignore an order', 'Go against authority', 'Break a rule', 'Do what is forbidden']"
displeased,"Frowning
Furrowed brow
Showing disapproval
Not amused
Mildly upset","['Frowning', 'Furrowed brow', 'Showing disapproval', 'Not amused', 'Mildly upset']"
disposable,"One use only
Thrown in garbage
Never washed
Like some razors or diapers
Creates waste","['One use only', 'Thrown in garbage', 'Never washed', 'Like some razors or diapers', 'Creates waste']"
dodgy,"Hard to trust
Slightly unsafe
Borderline illegal
Poorly made
Fails unexpectedly","['Hard to trust', 'Slightly unsafe', 'Borderline illegal', 'Poorly made', 'Fails unexpectedly']"
dreaded,"Anticipated with heavy reluctance
Awaited with a pit in your stomach
Deeply wished to be avoided
Looming unavoidably ahead
Approached with dragging feet","['Anticipated with heavy reluctance', 'Awaited with a pit in your stomach', 'Deeply wished to be avoided', 'Looming unavoidably ahead', 'Approached with dragging feet']"
dull,"Lacks a sharp edge
Worn down point
Needs sharpening
Fails to cut smoothly
Safe to touch","['Lacks a sharp edge', 'Worn down point', 'Needs sharpening', 'Fails to cut smoothly', 'Safe to touch']"
ecstasy,"Overwhelmingly positive feeling
Ultimate emotional peak
Loss of self-control
Trance-like state
Eyes closed in pleasure","['Overwhelmingly positive feeling', 'Ultimate emotional peak', 'Loss of self-control', 'Trance-like state', 'Eyes closed in pleasure']"
educate,"Provide knowledge
In a classroom
Expand minds
Eliminate ignorance
Prepare for society","['Provide knowledge', 'In a classroom', 'Expand minds', 'Eliminate ignorance', 'Prepare for society']"
education,"Acquiring knowledge
Occurs in schools
Provided by teachers
Follows a curriculum
Earns a degree","['Acquiring knowledge', 'Occurs in schools', 'Provided by teachers', 'Follows a curriculum', 'Earns a degree']"
elated,"Huge smile
Jumping and cheering
After an incredible success
Feeling like you are floating
On top of the world","['Huge smile', 'Jumping and cheering', 'After an incredible success', 'Feeling like you are floating', 'On top of the world']"
embarrassed,"Red face
Looking down
After a public mistake
Wanting to disappear
Feel self-conscious","['Red face', 'Looking down', 'After a public mistake', 'Wanting to disappear', 'Feel self-conscious']"
enchantment,"Found in fairy tales
Cast on places or objects
Mystical atmosphere
Mesmerized state
Wondrous delight","['Found in fairy tales', 'Cast on places or objects', 'Mystical atmosphere', 'Mesmerized state', 'Wondrous delight']"
enjoyable,"Brings positive feelings
Makes you smile
Time passes quickly
Worth experiencing
Want to repeat","['Brings positive feelings', 'Makes you smile', 'Time passes quickly', 'Worth experiencing', 'Want to repeat']"
enthusiastic,"High energy
Big smile
Strong approval
Fully engaged
Ready to participate","['High energy', 'Big smile', 'Strong approval', 'Fully engaged', 'Ready to participate']"
envious,"Wanting another's possessions
Bitter about someone's success
Desiring their qualities
Discontented with your lack
Wishing you were them","[""Wanting another's possessions"", ""Bitter about someone's success"", 'Desiring their qualities', 'Discontented with your lack', 'Wishing you were them']"
equality,"Balanced scales
Level playing field
Without discrimination
Uniform rights
No hierarchy","['Balanced scales', 'Level playing field', 'Without discrimination', 'Uniform rights', 'No hierarchy']"
equate,"Draw a parallel
Judge identical worth
Treat interchangeably
Balance both sides
Put on the same level","['Draw a parallel', 'Judge identical worth', 'Treat interchangeably', 'Balance both sides', 'Put on the same level']"
essential,"Deepest core
Must have
Collapses without it
No alternatives
Bare minimum","['Deepest core', 'Must have', 'Collapses without it', 'No alternatives', 'Bare minimum']"
eternity,"Span of time
Never ends
Has no beginning
State after death
Felt during long waits","['Span of time', 'Never ends', 'Has no beginning', 'State after death', 'Felt during long waits']"
euphoria,"Intense well-being
Extreme high
Floating sensation
Feeling invincible
After a major triumph","['Intense well-being', 'Extreme high', 'Floating sensation', 'Feeling invincible', 'After a major triumph']"
evil,"Opposite of good
Intentional harm
Causes severe suffering
Completely without morals
Corrupting force","['Opposite of good', 'Intentional harm', 'Causes severe suffering', 'Completely without morals', 'Corrupting force']"
exceptional,"Outside the general rule
Far above average
Surpasses typical expectations
Highest degree of ability
Stands entirely apart","['Outside the general rule', 'Far above average', 'Surpasses typical expectations', 'Highest degree of ability', 'Stands entirely apart']"
excitement,"High energy feeling
Fast heartbeat
Hard to sit still
Before a fun event
Makes you cheer","['High energy feeling', 'Fast heartbeat', 'Hard to sit still', 'Before a fun event', 'Makes you cheer']"
exhilarating,"Adrenaline rush
Heart pounding fast
Makes you feel alive
Breathless joy
Riding a huge rollercoaster","['Adrenaline rush', 'Heart pounding fast', 'Makes you feel alive', 'Breathless joy', 'Riding a huge rollercoaster']"
faithful,"Keeps vows
Never cheats
Does not stray
Stays by your side
Never abandons","['Keeps vows', 'Never cheats', 'Does not stray', 'Stays by your side', 'Never abandons']"
false,"Opposite of true
Contradicts reality
Fails a fact check
Exam answer choice
Boolean zero","['Opposite of true', 'Contradicts reality', 'Fails a fact check', 'Exam answer choice', 'Boolean zero']"
fearful,"Anticipating harm
Trembling body
Racing heart
Cowering posture
Easily startled","['Anticipating harm', 'Trembling body', 'Racing heart', 'Cowering posture', 'Easily startled']"
fond,"Soft spot
Tender feeling
Smiling at the thought
Warmly remembered
Holding dear","['Soft spot', 'Tender feeling', 'Smiling at the thought', 'Warmly remembered', 'Holding dear']"
forgiveness,"Given after an apology
Releasing a grudge
No longer angry
Giving a second chance
Moving past a wrong","['Given after an apology', 'Releasing a grudge', 'No longer angry', 'Giving a second chance', 'Moving past a wrong']"
forlorn,"Left behind
Lacking company
Pitiful appearance
Waiting in vain
Lost all hope","['Left behind', 'Lacking company', 'Pitiful appearance', 'Waiting in vain', 'Lost all hope']"
frightened,"Trembling
Racing heart
Wide eyes
Facing immediate danger
Urge to flee","['Trembling', 'Racing heart', 'Wide eyes', 'Facing immediate danger', 'Urge to flee']"
frustrated,"Blocked progress
Trying without success
Feeling stuck
Sighing heavily
Throwing hands up","['Blocked progress', 'Trying without success', 'Feeling stuck', 'Sighing heavily', 'Throwing hands up']"
fulfill,"Make a prophecy true
Do what was promised
Live up to expectations
Reach your true destiny
Bring a dream to reality","['Make a prophecy true', 'Do what was promised', 'Live up to expectations', 'Reach your true destiny', 'Bring a dream to reality']"
furious,"Blood boiling
Red face
Clenched fists
Screaming
Ready to explode","['Blood boiling', 'Red face', 'Clenched fists', 'Screaming', 'Ready to explode']"
glad,"Smiling
Warm feeling
After good news
Relieved by a result
Willing to help","['Smiling', 'Warm feeling', 'After good news', 'Relieved by a result', 'Willing to help']"
glee,"Wide smile
Laughing out loud
Clapping hands
Unrestrained mood
After a big victory","['Wide smile', 'Laughing out loud', 'Clapping hands', 'Unrestrained mood', 'After a big victory']"
glum,"Downturned mouth
Heavy sighs
Staring downwards
Quietly moping
Mildly disappointed","['Downturned mouth', 'Heavy sighs', 'Staring downwards', 'Quietly moping', 'Mildly disappointed']"
godless,"Lacking a deity
No supreme being
Without religion
Empty of faith
Devoid of divine presence","['Lacking a deity', 'No supreme being', 'Without religion', 'Empty of faith', 'Devoid of divine presence']"
greedy,"Wants more than needed
Refuses to share
Never satisfied
Takes the largest portion
Hoards wealth or food","['Wants more than needed', 'Refuses to share', 'Never satisfied', 'Takes the largest portion', 'Hoards wealth or food']"
grieving,"Coping with loss
Processing a death
Experiencing five stages
Feeling deep emotional pain
Shedding tears","['Coping with loss', 'Processing a death', 'Experiencing five stages', 'Feeling deep emotional pain', 'Shedding tears']"
grim,"Extremely serious
Unsmiling face
Harsh reality
Depressing outlook
Delivering bad news","['Extremely serious', 'Unsmiling face', 'Harsh reality', 'Depressing outlook', 'Delivering bad news']"
grouchy,"Scowling face
Easily annoyed
Quick to complain
Snaps at others
Waking up tired","['Scowling face', 'Easily annoyed', 'Quick to complain', 'Snaps at others', 'Waking up tired']"
grumpy,"Frowning
Bad mood
Easily annoyed
Complaining
After poor sleep","['Frowning', 'Bad mood', 'Easily annoyed', 'Complaining', 'After poor sleep']"
guilty,"Court verdict
Committed a crime
Heavy conscience
After doing wrong
Avoiding eye contact","['Court verdict', 'Committed a crime', 'Heavy conscience', 'After doing wrong', 'Avoiding eye contact']"
happy,"Smiling
Positive emotion
Good mood
Laughing
After hearing great news","['Smiling', 'Positive emotion', 'Good mood', 'Laughing', 'After hearing great news']"
harmful,"Causes injury
Results in damage
Bad for health
Decreases well-being
Has negative effects","['Causes injury', 'Results in damage', 'Bad for health', 'Decreases well-being', 'Has negative effects']"
harmony,"Accompanies a melody
Blended musical notes
Pleasing sound
Without conflict
Perfectly balanced","['Accompanies a melody', 'Blended musical notes', 'Pleasing sound', 'Without conflict', 'Perfectly balanced']"
hateful,"Full of intense dislike
Wishing others harm
Speaking cruel words
Narrowed angry eyes
Inspires extreme disgust","['Full of intense dislike', 'Wishing others harm', 'Speaking cruel words', 'Narrowed angry eyes', 'Inspires extreme disgust']"
heartache,"Emotional pain
Felt in the chest
Continuous dull hurt
After a romantic breakup
Missing a loved one","['Emotional pain', 'Felt in the chest', 'Continuous dull hurt', 'After a romantic breakup', 'Missing a loved one']"
heartless,"Shows zero empathy
Unmoved by suffering
Inflicts pain without remorse
Ignores crying and distress
Figuratively missing a blood-pumping organ","['Shows zero empathy', 'Unmoved by suffering', 'Inflicts pain without remorse', 'Ignores crying and distress', 'Figuratively missing a blood-pumping organ']"
homesick,"Missing your family
Missing your own bed
Far away
Sad in a new place
Wanting to return to where you live","['Missing your family', 'Missing your own bed', 'Far away', 'Sad in a new place', 'Wanting to return to where you live']"
hopeful,"Crossing fingers
Looking to the future
Wishing for the best
Expecting a good outcome
Believing things will improve","['Crossing fingers', 'Looking to the future', 'Wishing for the best', 'Expecting a good outcome', 'Believing things will improve']"
hopeless,"No optimism
Bleak expectations
Ready to give up
Inevitable failure
Lost cause","['No optimism', 'Bleak expectations', 'Ready to give up', 'Inevitable failure', 'Lost cause']"
hospitality,"Making guests feel at home
Generous treatment of visitors
Providing food and lodging
Hotel and restaurant industry
Entertaining strangers","['Making guests feel at home', 'Generous treatment of visitors', 'Providing food and lodging', 'Hotel and restaurant industry', 'Entertaining strangers']"
hostile,"Acts like an enemy
Ready to attack
Intends to cause harm
Actively opposes you
Harsh and dangerous","['Acts like an enemy', 'Ready to attack', 'Intends to cause harm', 'Actively opposes you', 'Harsh and dangerous']"
humiliation,"Stripped of dignity
Crushing blow to pride
Happens in front of others
Feeling utterly worthless
Makes you want to disappear","['Stripped of dignity', 'Crushing blow to pride', 'Happens in front of others', 'Feeling utterly worthless', 'Makes you want to disappear']"
humorous,"Causes laughter
Provokes chuckles
Like a joke
Not serious
Lighthearted tone","['Causes laughter', 'Provokes chuckles', 'Like a joke', 'Not serious', 'Lighthearted tone']"
hypocrisy,"Faking moral virtue
Not practicing what you preach
Applying double standards
Saying one thing, doing another
Breaking your own rules","['Faking moral virtue', 'Not practicing what you preach', 'Applying double standards', 'Saying one thing, doing another', 'Breaking your own rules']"
impatient,"Unable to wait
Frustrated by delays
Tapping foot
Checking watch
Wanting it immediately","['Unable to wait', 'Frustrated by delays', 'Tapping foot', 'Checking watch', 'Wanting it immediately']"
impossibility,"Zero probability
Cannot ever occur
Defies natural laws
Beyond mere difficulty
Unachievable state","['Zero probability', 'Cannot ever occur', 'Defies natural laws', 'Beyond mere difficulty', 'Unachievable state']"
inappropriate,"Clashes with the setting
Crosses social boundaries
Causes awkward silence
Results in HR complaints
Laughing at a funeral","['Clashes with the setting', 'Crosses social boundaries', 'Causes awkward silence', 'Results in HR complaints', 'Laughing at a funeral']"
incest,"Sexual intercourse
Between close relatives
Universal taboo
Often illegal
High genetic risk","['Sexual intercourse', 'Between close relatives', 'Universal taboo', 'Often illegal', 'High genetic risk']"
incredible,"Hard to believe
Dropped jaw
Wide eyes
After witnessing greatness
Feeling of awe","['Hard to believe', 'Dropped jaw', 'Wide eyes', 'After witnessing greatness', 'Feeling of awe']"
indecision,"Inability to choose
Going back and forth
Torn between options
Weighing alternatives
Failing to commit","['Inability to choose', 'Going back and forth', 'Torn between options', 'Weighing alternatives', 'Failing to commit']"
indignant,"After unfair treatment
Feel wronged
Crossed arms
Scoffing
Righteous tone","['After unfair treatment', 'Feel wronged', 'Crossed arms', 'Scoffing', 'Righteous tone']"
infatuated,"Daydreaming
Blind to flaws
Constantly on your mind
Foolish intense attraction
Fades quickly","['Daydreaming', 'Blind to flaws', 'Constantly on your mind', 'Foolish intense attraction', 'Fades quickly']"
infectious,"Spreads to others
Invades the body
Caused by germs
Transmits sickness
Describes a laugh others mimic","['Spreads to others', 'Invades the body', 'Caused by germs', 'Transmits sickness', 'Describes a laugh others mimic']"
inferiority,"Bottom rank
Poor quality
Feeling not good enough
Believing others are better
Psychological complex","['Bottom rank', 'Poor quality', 'Feeling not good enough', 'Believing others are better', 'Psychological complex']"
infuriating,"Causes extreme anger
Boils your blood
Destroys patience
Causes clenched fists
Provokes screaming","['Causes extreme anger', 'Boils your blood', 'Destroys patience', 'Causes clenched fists', 'Provokes screaming']"
insolent,"Talking back
Rolling eyes
Smirking
Toward authority
Zero respect","['Talking back', 'Rolling eyes', 'Smirking', 'Toward authority', 'Zero respect']"
interested,"Leaning forward
Paying attention
Asking questions
Wanting to know more
Finding something appealing","['Leaning forward', 'Paying attention', 'Asking questions', 'Wanting to know more', 'Finding something appealing']"
irate,"Red face
Raised voice
Clenched fists
Blood boiling
After being provoked","['Red face', 'Raised voice', 'Clenched fists', 'Blood boiling', 'After being provoked']"
jealousy,"Bitter emotion
Fear of replacement
Threatened by a rival
Acting possessive
Suspicious thoughts","['Bitter emotion', 'Fear of replacement', 'Threatened by a rival', 'Acting possessive', 'Suspicious thoughts']"
