word,properties,codes,frequencies
convention,"['expo', 'networking', 'keynote speech', 'crowded hall']","['association', 'social constellation', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.5, 0.25]"
cooperation,"['team project', 'shared goals', 'mutual support', 'collective success']","['social constellation', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
courage,"['standing up to injustice', 'facing fear in the dark', 'making a difficult decision', 'stepping into the unknown']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
creativity,"['painting', 'problem-solving', 'imagination', 'unexpected solutions']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
crime,"['justice', 'punishment', 'fear', 'silence']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
criticism,"['failure', 'honesty', 'growth', 'confrontation']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
cruelty,"['abandoned animal', 'silent scream', 'broken trust', 'sharp edge']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
culture,"['museum', 'cooking', 'language', 'tradition']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
curiosity,"['exploring a forest', 'asking questions at a museum', 'discovering a hidden room', 'tasting a new recipe']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
custom,"['tailor-made', 'traditional ceremony', 'personalized design', 'regional variation']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
danger,"['earthquake', 'smoke', 'warning sign', 'falling object']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
death,"['silence', 'mourning', 'finality', 'transition']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
decision,"['career change', 'unexpected consequence', 'long-term impact', 'personal values']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
demand,"['negotiation', 'urgency', 'negotiation', 'unmet need']","['social constellation', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.5, 0.25]"
desire,"['hunger', 'freedom', 'longing', 'transformation']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
desperation,"['endless night', 'crumbling walls', 'silent screams', 'lost map']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
destruction,"['earthquake', 'falling building', 'wildfire', 'ancient ruin']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
detection,"['surveillance', 'hidden patterns', 'early warning', 'anomaly spotting']","['social constellation', 'association', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
dictatorship,"['military coup', 'one-party rule', 'suppression of dissent', 'centralized power']","['social constellation', 'social constellation', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.75, 0.25]"
difference,"['contrast', 'choice', 'variation', 'gap']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
difficulty,"['mountain climb', 'language barrier', 'puzzle solving', 'emotional strain']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
dignity,"['standing tall', 'quiet strength', 'personal boundaries', 'respect in action']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
diligence,"['long hours', 'meticulous planning', 'consistent effort', 'attention to detail']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
disadvantage,"['financial strain', 'missed opportunities', 'lowered confidence', 'social isolation']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
disappointment,"['broken promise', 'failed exam', 'lost opportunity', 'cold silence']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
discovery,"['ancient map', 'unexpected gift', 'hidden cave', 'scientific breakthrough']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
disgust,"['rotten food', 'spider sight', 'spoiled milk', 'bathroom floor']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
dismay,"['failed exam', 'sudden loss', 'stormy weather', 'broken promise']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
dispute,"['legal battle', 'negotiation', 'public debate', 'treaty breakdown']","['social constellation', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 1.0, 0.0]"
distance,"['space', 'isolation', 'time', 'travel']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
distraction,"['phone notification', 'loud music', 'busy classroom', 'mind wandering']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
diversity,"['cultural festivals', 'mixed teams', 'inclusive policies', 'ecological balance']","['association', 'social constellation', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
doubt,"['uncertainty', 'decision', 'hesitation', 'skepticism']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
downfall,"['collapse', 'betrayal', 'ruin', 'failure']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
dream,"['flight', 'silence', 'fire', 'morning']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
duty,"['military service', 'workplace responsibilities', 'family obligations', 'legal commitments']","['social constellation', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 1.0, 0.0]"
eagerness,"['racing to the store', 'starting a new project', 'excitedly asking questions', 'jumping into a challenge']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
effort,"['hard work', 'long hours', 'personal growth', 'perseverance']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
elegance,"['silk scarf', 'quiet confidence', 'timeless design', 'graceful movement']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
emotion,"['fear', 'silence', 'memory', 'storm']","['internal state and emotion', 'association', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
enchantment,"['moonlight', 'forgotten stories', 'magical forest', 'whispered promises']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
enthusiasm,"['sports event', 'school project', 'volunteer work', 'music performance']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
envy,"['jealousy', 'comparison', 'hidden resentment', 'rivalry']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
error,"['software crash', 'miscommunication', 'system failure', 'unexpected result']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
event,"['concert', 'surprise', 'celebration', 'storm']","['association', 'internal state and emotion', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
excitement,"['rollercoaster', 'surprise birthday', 'crowd cheering', 'first dance at a wedding']","['sensorimotor feature', 'social constellation', 'social constellation', 'social constellation']","[0.25, 0.0, 0.75, 0.0]"
expectation,"['anticipation', 'delayed outcome', 'hope', 'uncertainty']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
experience,"['travel', 'growth', 'failure', 'memory']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
explanation,"['puzzle', 'confusion', 'clarity', 'dialogue']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
exploitation,"['corporate greed', 'labor rights', 'environmental damage', 'power imbalance']","['association', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
faithfulness,"['loyalty in adversity', 'long-term commitment', 'trust through time', 'steadfastness in silence']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
fantasy,"['magic portal', 'dream world', 'impossible creatures', 'whispered secrets']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
fate,"['destiny', 'coincidence', 'unavoidable outcome', 'cosmic alignment']","['other abstract concept', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
fear,"['dark forest', 'thunderstorm', 'sudden silence', 'trapped animal']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
fight,"['battle', 'survival', 'anger', 'resistance']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
fitness,"['gym', 'endurance', 'healthy lifestyle', 'morning run']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
flexibility,"['sports gear', 'folding chair', 'adaptability in work', 'bending without breaking']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
force,"['push', 'magnetism', 'resistance', 'impact']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
forgiveness,"['healing', 'silence', 'release', 'second chances']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
freedom,"['flight', 'rebellion', 'open sky', 'choice']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
fright,"['dark forest', 'sudden noise', 'cold sweat', 'jump reaction']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
frustration,"['traffic jam', 'missed deadline', 'broken appliance', 'crowded elevator']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
fun,"['laughter', 'adventure', 'music', 'rollercoaster']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
fury,"['thunderstorm', 'battle cry', 'shattered glass', 'wildfire']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
future,"['space exploration', 'artificial intelligence', 'climate change', 'intergenerational justice']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
genius,"['lightning', 'original thought', 'creative problem solving', 'unexpected insight']","['association', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
glory,"['victory', 'divine light', 'national celebration', 'eternal fame']","['other abstract concept', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
grace,"['elegance', 'spontaneity', 'humility', 'stillness']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
gratitude,"['thank-you note', 'shared meal', 'quiet moment', 'act of service']","['association', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
greed,"['hoarding', 'betrayal', 'hunger', 'power']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
guess,"['lottery', 'mystery', 'intuition', 'surprise']","['association', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
habit,"['morning coffee', 'automatic behavior', 'daily routine', 'unconscious action']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
happiness,"['laughter', 'morning sunrise', 'shared meals', 'walking in parks']","['internal state and emotion', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
hate,"['anger', 'betrayal', 'silence', 'revenge']","['internal state and emotion', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
help,"['emergency', 'guidance', 'support', 'rescue']","['association', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
hint,"['puzzle', 'mystery', 'whisper', 'clue']","['other abstract concept', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
home,"['kitchen', 'fireplace', 'silence', 'old photographs']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
honor,"['loyalty', 'sacrifice', 'integrity', 'legacy']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
hope,"['sunrise', 'unexpected turn', 'small act of kindness', 'future possibility']","['association', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
horror,"['haunted house', 'jump scare', 'dark forest', 'silent scream']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
humor,"['laughter', 'awkward silence', 'comedy sketch', 'unexpected twist']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
hunger,"['famine', 'midnight snack', 'unfulfilled desire', 'physical weakness']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
hurry,"['traffic', 'clock', 'race', 'deadline']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
idea,"['revolution', 'spark', 'blueprint', 'surprise']","['other abstract concept', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
ideal,"['perfect balance', 'clear vision', 'effortless fit', 'timeless design']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
illusion,"['mirage', 'dream', 'deception', 'false reality']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
impression,"['first meeting', 'visual scene', 'emotional shift', 'lasting memory']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
incentive,"['bonus', 'motivation', 'goal', 'reward']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
independence,"['self-reliance', 'solo travel', 'personal goals', 'freedom of choice']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
indifference,"['cold weather', 'traffic jam', 'distant gaze', 'unopened letter']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
influence,"['political decisions', 'cultural shifts', 'personal choices', 'social movements']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
insanity,"['chaotic laughter', 'unexplained jumps', 'midnight rituals', 'broken clocks']","['internal state and emotion', 'sensorimotor feature', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
insight,"['puzzle solving', 'unexpected truth', 'quiet realization', 'strategic decision']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
insult,"['public rejection', 'sharp comment', 'defensive silence', 'humiliation speech']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
insurrection,"['rebellion against authority', 'mass uprising in a city', 'overthrow of a government', 'violent protest in a historical event']","['other abstract concept', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
intention,"['plan', 'change', 'purpose', 'decision']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
interest,"['curiosity', 'debate', 'exploration', 'discovery']","['internal state and emotion', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
invention,"['patent', 'breakthrough', 'curiosity', 'mechanical design']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
jealousy,"['whispered argument', 'stolen glance', 'silent competition', 'broken trust']","['social constellation', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.5, 0.0]"
joy,"['laughter', 'dancing', 'sunrise', 'unexpected gift']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
judgement,"['legal trial', 'personal bias', 'moral decision', 'societal pressure']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
