word,response,properties
betrayal,"

word: betrayal  
properties: espionage, broken vows, heartbreak, secret dealings","['espionage', 'broken vows', 'heartbreak', 'secret dealings']"
blackmail,"

word: blackmail  
properties: secret leverage, fear-based coercion, forced agreement, hidden motives","['secret leverage', 'fear-based coercion', 'forced agreement', 'hidden motives']"
boredom,"

word: boredom  
properties: waiting in line, empty room, mindless scrolling, endless task","['waiting in line', 'empty room', 'mindless scrolling', 'endless task']"
boycott,"

word: boycott  
properties: refusal, economic pressure, community action, social media campaigns","['refusal', 'economic pressure', 'community action', 'social media campaigns']"
bravery,"

word: bravery  
properties: battlefield, rescue mission, whistleblowing, confronting fear","['battlefield', 'rescue mission', 'whistleblowing', 'confronting fear']"
career,"

word: career  
properties: ladder, portfolio, retirement, competition","['ladder', 'portfolio', 'retirement', 'competition']"
carefulness,"

word: carefulness  
properties: meticulous document review, handling fragile objects, error prevention, quiet focus","['meticulous document review', 'handling fragile objects', 'error prevention', 'quiet focus']"
catastrophe,"

word: catastrophe  
properties: rebuilding, fear, loss, contrast","['rebuilding', 'fear', 'loss', 'contrast']"
caution,"

word: caution  
properties: yellow triangle sign, gradual deceleration, secure grip, warning bell sound","['yellow triangle sign', 'gradual deceleration', 'secure grip', 'warning bell sound']"
challenge,"

word: challenge  
properties: mountain summit, coding puzzle, sparring session, race against time","['mountain summit', 'coding puzzle', 'sparring session', 'race against time']"
chaos,"

word: chaos  
properties: collapsing building, unorganized market, shattered glass, tangled wires","['collapsing building', 'unorganized market', 'shattered glass', 'tangled wires']"
character,"

word: character  
properties: resilience, moral dilemma, depth, testing through adversity","['resilience', 'moral dilemma', 'depth', 'testing through adversity']"
charm,"

word: charm  
properties: spellbook, lucky pendant, persuasive speech, enchanted forest","['spellbook', 'lucky pendant', 'persuasive speech', 'enchanted forest']"
comfort,"

word: comfort  
properties: blanket, warm drink, secure home, post-stress relaxation","['blanket', 'warm drink', 'secure home', 'post-stress relaxation']"
commitment,"

word: commitment  
properties: marriage vows, project deadlines, personal sacrifice, team loyalty","['marriage vows', 'project deadlines', 'personal sacrifice', 'team loyalty']"
comparison,"

word: comparison  
properties: scale, mirror, graph, competition","['scale', 'mirror', 'graph', 'competition']"
compassion,"

word: compassion  
properties: volunteer work, comforting gesture, aiding disaster victims, shared support","['volunteer work', 'comforting gesture', 'aiding disaster victims', 'shared support']"
competence,"

word: competence  
properties: surgical precision, data analysis, mentorship, crisis management","['surgical precision', 'data analysis', 'mentorship', 'crisis management']"
compromise,"

word: compromise  
properties: negotiation, balance, sacrifice, truce","['negotiation', 'balance', 'sacrifice', 'truce']"
compulsion,"

word: compulsion  
properties: door-checking, ritualistic counting, trapped loops, resisting harm","['door-checking', 'ritualistic counting', 'trapped loops', 'resisting harm']"
confession,"

word: confession  
properties: religious ritual, emotional vulnerability, silent anticipation, forgiveness","['religious ritual', 'emotional vulnerability', 'silent anticipation', 'forgiveness']"
conflict,"

word: conflict  
properties: war, negotiation, tension, division","['war', 'negotiation', 'tension', 'division']"
consideration,"

word: consideration  
properties: gift selection, traffic route planning, quiet reflection, equitable resource allocation","['gift selection', 'traffic route planning', 'quiet reflection', 'equitable resource allocation']"
consolation,"

word: consolation  
properties: shared silence, recollection of kindnesses, a shoulder to lean on, familiar scent of lavender","['shared silence', 'recollection of kindnesses', 'a shoulder to lean on', 'familiar scent of lavender']"
contempt,"

word: contempt  
properties: sneer, averted gaze, dismissive silence, scornful laugh","['sneer', 'averted gaze', 'dismissive silence', 'scornful laugh']"
convention,"

word: convention  
properties: panels, exhibits, networking, scheduled talks","['panels', 'exhibits', 'networking', 'scheduled talks']"
cooperation,"

word: cooperation  
properties: construction site, puzzle solving, relay race, committee meeting","['construction site', 'puzzle solving', 'relay race', 'committee meeting']"
courage,"

word: courage  
properties: lion's roar, first step into the unknown, standing tall in front of a crowd, torch held high in darkness","[""lion's roar"", 'first step into the unknown', 'standing tall in front of a crowd', 'torch held high in darkness']"
creativity,"

word: creativity  
properties: sketchbook, brainstorming session, eureka moment, unconventional methods","['sketchbook', 'brainstorming session', 'eureka moment', 'unconventional methods']"
crime,"

word: crime  
properties: courtroom, imprisonment, fear, covert","['courtroom', 'imprisonment', 'fear', 'covert']"
criticism,"

word: criticism  
properties: scolding, debate, flaw, reflection","['scolding', 'debate', 'flaw', 'reflection']"
cruelty,"

word: cruelty  
properties: torment, desolation, coldness, neglect","['torment', 'desolation', 'coldness', 'neglect']"
culture,"

word: culture  
properties: festivals, language, art, cuisine","['festivals', 'language', 'art', 'cuisine']"
curiosity,"

word: curiosity  
properties: child asking questions, detective solving mysteries, magnifying glass examining details, unending quest for knowledge","['child asking questions', 'detective solving mysteries', 'magnifying glass examining details', 'unending quest for knowledge']"
custom,"

word: custom  
properties: tailor shop, cultural festival, user preferences, habitual behavior","['tailor shop', 'cultural festival', 'user preferences', 'habitual behavior']"
danger,"

word: danger  
properties: adrenaline rush, cliff edges, sirens, unseen threats","['adrenaline rush', 'cliff edges', 'sirens', 'unseen threats']"
death,"

word: death  
properties: funeral, absence, finality, silence","['funeral', 'absence', 'finality', 'silence']"
decision,"

word: decision  
properties: crossroads, conflict, consequences, commitment","['crossroads', 'conflict', 'consequences', 'commitment']"
demand,"

word: demand  
properties: negotiation table, clenched fist, legal summons, resource scarcity","['negotiation table', 'clenched fist', 'legal summons', 'resource scarcity']"
desire,"

word: desire  
properties: pursuit, craving, obsession, longing","['pursuit', 'craving', 'obsession', 'longing']"
desperation,"

word: desperation  
properties: last resort, self-sacrifice, trembling hands, empty silence","['last resort', 'self-sacrifice', 'trembling hands', 'empty silence']"
destruction,"

word: destruction  
properties: hurricane, debris, explosion, collapse","['hurricane', 'debris', 'explosion', 'collapse']"
detection,"

word: detection  
properties: surveillance cameras, lab experiments, pipe leaks, intuition","['surveillance cameras', 'lab experiments', 'pipe leaks', 'intuition']"
dictatorship,"

word: dictatorship  
properties: absolute control, silenced opposition, militarized rule, enforced obedience","['absolute control', 'silenced opposition', 'militarized rule', 'enforced obedience']"
difference,"

word: difference  
properties: prism splitting light, debate dynamics, unique trait, contrast in cultures","['prism splitting light', 'debate dynamics', 'unique trait', 'contrast in cultures']"
difficulty,"

word: difficulty  
properties: steep mountain path, tangled knot, tight deadline, malfunctioning machine","['steep mountain path', 'tangled knot', 'tight deadline', 'malfunctioning machine']"
dignity,"

word: dignity  
properties: standing tall, refusing to apologize unnecessarily, facing adversity calmly, being acknowledged without condescension","['standing tall', 'refusing to apologize unnecessarily', 'facing adversity calmly', 'being acknowledged without condescension']"
diligence,"

word: diligence  
properties: meticulous planning, relentless focus, long-term commitment, methodical execution","['meticulous planning', 'relentless focus', 'long-term commitment', 'methodical execution']"
disadvantage,"

word: disadvantage  
properties: uneven playing field, resource gaps, inherited biases, stalled progress","['uneven playing field', 'resource gaps', 'inherited biases', 'stalled progress']"
disappointment,"

word: disappointment  
properties: broken promise, missed opportunity, empty chair, stormy sky","['broken promise', 'missed opportunity', 'empty chair', 'stormy sky']"
discovery,"

word: discovery  
properties: hidden room, unexpected twist, scientific breakthrough, mysterious object","['hidden room', 'unexpected twist', 'scientific breakthrough', 'mysterious object']"
disgust,"

word: disgust  
properties: grimace, rotten food, spit, vomit","['grimace', 'rotten food', 'spit', 'vomit']"
dismay,"

word: dismay  
properties: storm, unexpected betrayal, lost job, empty chair","['storm', 'unexpected betrayal', 'lost job', 'empty chair']"
dispute,"

word: dispute  
properties: courtroom, mediation, trade war, family feud","['courtroom', 'mediation', 'trade war', 'family feud']"
distance,"

word: distance  
properties: long-distance communication, separation in space, emotional detachment, travel across oceans","['long-distance communication', 'separation in space', 'emotional detachment', 'travel across oceans']"
distraction,"

word: distraction  
properties: loud noise, smartphone notifications, restlessness, misdirection","['loud noise', 'smartphone notifications', 'restlessness', 'misdirection']"
diversity,"

word: diversity  
properties: mosaic, global cuisine, cultural festival, language blend","['mosaic', 'global cuisine', 'cultural festival', 'language blend']"
doubt,"

word: doubt  
properties: hesitation, questioning, uncertainty, skepticism","['hesitation', 'questioning', 'uncertainty', 'skepticism']"
downfall,"

word: downfall  
properties: political scandal, economic collapse, personal betrayal, crumbling infrastructure","['political scandal', 'economic collapse', 'personal betrayal', 'crumbling infrastructure']"
dream,"

word: dream  
properties: escape, subconscious, surreal, nighttime","['escape', 'subconscious', 'surreal', 'nighttime']"
duty,"

word: duty  
properties: guard post, guilt, uniform, schedule","['guard post', 'guilt', 'uniform', 'schedule']"
eagerness,"

word: eagerness  
properties: child awaiting gifts, runner preparing for race, classroom on first day, volunteer ready to help","['child awaiting gifts', 'runner preparing for race', 'classroom on first day', 'volunteer ready to help']"
effort,"

word: effort  
properties: pushing against resistance, climbing a mountain, gradual progress, sustained action","['pushing against resistance', 'climbing a mountain', 'gradual progress', 'sustained action']"
elegance,"

word: elegance  
properties: black-tie gala, antique vase, ballet pirouette, minimalist room","['black-tie gala', 'antique vase', 'ballet pirouette', 'minimalist room']"
emotion,"

word: emotion  
properties: tears, conflict, memory, storm","['tears', 'conflict', 'memory', 'storm']"
enchantment,"

word: enchantment  
properties: magical forest, whispering library, dancing stars, silver fox","['magical forest', 'whispering library', 'dancing stars', 'silver fox']"
enthusiasm,"

word: enthusiasm  
properties: crowd, debate, fire, sprint","['crowd', 'debate', 'fire', 'sprint']"
envy,"

word: envy  
properties: rival's success, silent resentment, comparing achievements, coveting possessions","[""rival's success"", 'silent resentment', 'comparing achievements', 'coveting possessions']"
error,"

word: error  
properties: system crash, typo in text, confusion caused, red flag symbol","['system crash', 'typo in text', 'confusion caused', 'red flag symbol']"
event,"

word: event  
properties: announcement, venue, ticket, media coverage","['announcement', 'venue', 'ticket', 'media coverage']"
excitement,"

word: excitement  
properties: heart racing, roller coaster ride, surprise party, laughter","['heart racing', 'roller coaster ride', 'surprise party', 'laughter']"
expectation,"

word: expectation  
properties: waiting, planning, surprise, outcome","['waiting', 'planning', 'surprise', 'outcome']"
experience,"

word: experience  
properties: trials, emotional resonance, skill mastery, cultural immersion","['trials', 'emotional resonance', 'skill mastery', 'cultural immersion']"
explanation,"

word: explanation  
properties: clarifying a misunderstanding, step-by-step reasoning, post-event analysis, justification","['clarifying a misunderstanding', 'step-by-step reasoning', 'post-event analysis', 'justification']"
exploitation,"

word: exploitation  
properties: grueling labor, resource depletion, power imbalance, control over laborers","['grueling labor', 'resource depletion', 'power imbalance', 'control over laborers']"
faithfulness,"

word: faithfulness  
properties: loyal companion, unyielding vow, enduring bond, rooted tree","['loyal companion', 'unyielding vow', 'enduring bond', 'rooted tree']"
fantasy,"

word: fantasy  
properties: dragons, secret realms, time loops, enchanted artifacts","['dragons', 'secret realms', 'time loops', 'enchanted artifacts']"
fate,"

word: fate  
properties: unavoidable events, fixed path, preordained moments, uncontrollable force","['unavoidable events', 'fixed path', 'preordained moments', 'uncontrollable force']"
fear,"

word: fear  
properties: heart racing, dark corners, sudden noise, clenched breath","['heart racing', 'dark corners', 'sudden noise', 'clenched breath']"
fight,"

word: fight  
properties: blood, weapon, anger, noise","['blood', 'weapon', 'anger', 'noise']"
fitness,"

word: fitness  
properties: treadmill, competition, discipline, vitality","['treadmill', 'competition', 'discipline', 'vitality']"
flexibility,"

word: flexibility  
properties: yoga pose, rubber band, tree swaying, adapting to change","['yoga pose', 'rubber band', 'tree swaying', 'adapting to change']"
force,"

word: force  
properties: breaking door, military conflict, gravity, sudden impact","['breaking door', 'military conflict', 'gravity', 'sudden impact']"
forgiveness,"

word: forgiveness  
properties: reconciliation, letting go, trust, healing","['reconciliation', 'letting go', 'trust', 'healing']"
freedom,"

word: freedom  
properties: flight, open field, rebellion, unchained","['flight', 'open field', 'rebellion', 'unchained']"
fright,"

word: fright  
properties: thunderclap, shadowy figure, scream, heart pounding","['thunderclap', 'shadowy figure', 'scream', 'heart pounding']"
frustration,"

word: frustration  
properties: traffic jam, clenched fists, frozen computer, broken pencil","['traffic jam', 'clenched fists', 'frozen computer', 'broken pencil']"
fun,"

word: fun  
properties: laughter, parties, spontaneity, carefree moments","['laughter', 'parties', 'spontaneity', 'carefree moments']"
fury,"

word: fury  
properties: storm, volcanic eruption, burning building, lion's roar","['storm', 'volcanic eruption', 'burning building', ""lion's roar""]"
future,"

word: future  
properties: time travel, uncertainty, innovation, hope","['time travel', 'uncertainty', 'innovation', 'hope']"
genius,"

word: genius  
properties: unpredictable brilliance, solitary obsession, instantaneous problem-solving, revolutionary concepts","['unpredictable brilliance', 'solitary obsession', 'instantaneous problem-solving', 'revolutionary concepts']"
glory,"

word: glory  
properties: divine presence, radiant light, public acclaim, fleeting triumph","['divine presence', 'radiant light', 'public acclaim', 'fleeting triumph']"
grace,"

word: grace  
properties: dancer's movement, polite exit from conflict, soft rustle of leaves, divine favor","[""dancer's movement"", 'polite exit from conflict', 'soft rustle of leaves', 'divine favor']"
gratitude,"

word: gratitude  
properties: heartfelt letter, volunteer act, quiet reflection, shared meal","['heartfelt letter', 'volunteer act', 'quiet reflection', 'shared meal']"
greed,"

word: greed  
properties: hoard, depletion, rivalry, endless hunger","['hoard', 'depletion', 'rivalry', 'endless hunger']"
guess,"

word: guess  
properties: risk-taking, clue-following, wrong answer, board game","['risk-taking', 'clue-following', 'wrong answer', 'board game']"
habit,"

word: habit  
properties: routine, automation, consistency, relapse","['routine', 'automation', 'consistency', 'relapse']"
happiness,"

word: happiness  
properties: sunrise, laughter, accomplishment, warmth","['sunrise', 'laughter', 'accomplishment', 'warmth']"
hate,"

word: hate  
properties: clenched fists, betrayal, silence, fire","['clenched fists', 'betrayal', 'silence', 'fire']"
help,"

word: help  
properties: ladder, phone, bandage, advice","['ladder', 'phone', 'bandage', 'advice']"
hint,"

word: hint  
properties: puzzle, mystery, whispered advice, recipe tip","['puzzle', 'mystery', 'whispered advice', 'recipe tip']"
home,"

word: home  
properties: security, family gatherings, warm meals, childhood memories","['security', 'family gatherings', 'warm meals', 'childhood memories']"
honor,"

word: honor  
properties: ceremony, oath, legacy, testimony","['ceremony', 'oath', 'legacy', 'testimony']"
hope,"

word: hope  
properties: lifeline, seed in soil, light in darkness, bridge to safety","['lifeline', 'seed in soil', 'light in darkness', 'bridge to safety']"
horror,"

word: horror  
properties: jump scare, eerie silence, heart palpitations, haunted house","['jump scare', 'eerie silence', 'heart palpitations', 'haunted house']"
humor,"

word: humor  
properties: punchline, shared laughter, irony, spontaneity","['punchline', 'shared laughter', 'irony', 'spontaneity']"
hunger,"

word: hunger  
properties: growling stomach, craving sweets, weakness, meal time","['growling stomach', 'craving sweets', 'weakness', 'meal time']"
hurry,"

word: hurry  
properties: traffic jam, racing heart, last-minute panic, spilled coffee","['traffic jam', 'racing heart', 'last-minute panic', 'spilled coffee']"
idea,"

word: idea  
properties: spark, blueprint, insight, debate","['spark', 'blueprint', 'insight', 'debate']"
ideal,"

word: ideal  
properties: blueprint, utopia, aspiration, benchmark","['blueprint', 'utopia', 'aspiration', 'benchmark']"
illusion,"

word: illusion  
properties: desert mirage, magic trick, dreamlike state, distorted reflection","['desert mirage', 'magic trick', 'dreamlike state', 'distorted reflection']"
impression,"

word: impression  
properties: linger, imprint, judgment, resonance","['linger', 'imprint', 'judgment', 'resonance']"
incentive,"

word: incentive  
properties: scholarship, promotion, trophy, bonus","['scholarship', 'promotion', 'trophy', 'bonus']"
independence,"

word: independence  
properties: solo travel, nation's sovereignty, self-sufficient farming, decision-making without external input","['solo travel', ""nation's sovereignty"", 'self-sufficient farming', 'decision-making without external input']"
indifference,"

word: indifference  
properties: blank stare, unresponsive text, crowd anonymity, thermostat neutrality","['blank stare', 'unresponsive text', 'crowd anonymity', 'thermostat neutrality']"
influence,"

word: influence  
properties: policy change, social media trends, mentorship, public opinion","['policy change', 'social media trends', 'mentorship', 'public opinion']"
insanity,"

word: insanity  
properties: shattered mirror, stormy sky, maze without exit, broken compass","['shattered mirror', 'stormy sky', 'maze without exit', 'broken compass']"
insight,"

word: insight  
properties: mirror, lightbulb, key, puzzle","['mirror', 'lightbulb', 'key', 'puzzle']"
insult,"

word: insult  
properties: rage, retaliation, public scorn, verbal barb","['rage', 'retaliation', 'public scorn', 'verbal barb']"
insurrection,"

word: insurrection  
properties: spark, chaos, underground, power shift","['spark', 'chaos', 'underground', 'power shift']"
intention,"

word: intention  
properties: plan, focus, direction, execution","['plan', 'focus', 'direction', 'execution']"
interest,"

word: interest  
properties: money, hobby, debate, documentary","['money', 'hobby', 'debate', 'documentary']"
invention,"

word: invention  
properties: lab, idea, patent, spark","['lab', 'idea', 'patent', 'spark']"
jealousy,"

word: jealousy  
properties: green eyes, rivalry, overlooked, possessive grip","['green eyes', 'rivalry', 'overlooked', 'possessive grip']"
joy,"

word: joy  
properties: laughter, family gatherings, sunrise, winning a game","['laughter', 'family gatherings', 'sunrise', 'winning a game']"
judgement,"

word: judgement  
properties: courtroom, moral dilemma, biased decision, irreversible consequence","['courtroom', 'moral dilemma', 'biased decision', 'irreversible consequence']"
justice,"

word: justice  
properties: scales, verdict, equality, law","['scales', 'verdict', 'equality', 'law']"
justification,"

word: justification  
properties: courtroom debate, moral reasoning, text alignment, personal defense","['courtroom debate', 'moral reasoning', 'text alignment', 'personal defense']"
kindness,"

word: kindness  
properties: helping strangers, comforting others, sharing resources, fostering trust","['helping strangers', 'comforting others', 'sharing resources', 'fostering trust']"
knowledge,"

word: knowledge  
properties: experiment, power, library, curiosity","['experiment', 'power', 'library', 'curiosity']"
love,"

word: love  
properties: flowers, family, sacrificing, shared moments","['flowers', 'family', 'sacrificing', 'shared moments']"
luck,"

word: luck  
properties: winning the lottery, chance encounters, unexpected opportunities, unseen challenges","['winning the lottery', 'chance encounters', 'unexpected opportunities', 'unseen challenges']"
lust,"

word: lust  
properties: fire, obsession, fever, seduction","['fire', 'obsession', 'fever', 'seduction']"
luxury,"

word: luxury  
properties: private yacht, heated marble bath, personal chef, bespoke tailoring","['private yacht', 'heated marble bath', 'personal chef', 'bespoke tailoring']"
magic,"

word: magic  
properties: illusion, wonder, transformation, secrecy","['illusion', 'wonder', 'transformation', 'secrecy']"
manipulation,"

word: manipulation  
properties: political campaign, data alteration, emotional control, psychological study","['political campaign', 'data alteration', 'emotional control', 'psychological study']"
manners,"

word: manners  
properties: dining etiquette, apologizing after bumping into someone, holding doors open, respectful gestures","['dining etiquette', 'apologizing after bumping into someone', 'holding doors open', 'respectful gestures']"
matter,"

word: matter  
properties: substance, significance, fact, physicality","['substance', 'significance', 'fact', 'physicality']"
meanness,"

word: meanness  
properties: harsh criticism, exploiting others, spreading rumors, hoarding resources","['harsh criticism', 'exploiting others', 'spreading rumors', 'hoarding resources']"
memory,"

word: memory  
properties: family gatherings, nostalgia, sensory triggers, reliving moments","['family gatherings', 'nostalgia', 'sensory triggers', 'reliving moments']"
menace,"

word: menace  
properties: threatening shadow, sudden silence, dreadful anticipation, intimidating glare","['threatening shadow', 'sudden silence', 'dreadful anticipation', 'intimidating glare']"
mercy,"

word: mercy  
properties: trial, rescue, hospital, pardon","['trial', 'rescue', 'hospital', 'pardon']"
miracle,"

word: miracle  
properties: healing, unexplained event, life-changing moment, awe-inspiring occurrence","['healing', 'unexplained event', 'life-changing moment', 'awe-inspiring occurrence']"
misdemeanor,"

word: misdemeanor  
properties: court appearance, small town gossip, criminal record, police report","['court appearance', 'small town gossip', 'criminal record', 'police report']"
misery,"

word: misery  
properties: cold winter night, empty room, broken heart, darkness","['cold winter night', 'empty room', 'broken heart', 'darkness']"
mockery,"

word: mockery  
properties: schoolyard taunt, public humiliation, political satire, sarcastic laughter","['schoolyard taunt', 'public humiliation', 'political satire', 'sarcastic laughter']"
model,"

word: model  
properties: runway, scale replica, role example, blueprint","['runway', 'scale replica', 'role example', 'blueprint']"
moment,"

word: moment  
properties: decision, snapshot, silence, climax","['decision', 'snapshot', 'silence', 'climax']"
mood,"

word: mood  
properties: rain, laughter, cinnamon, sunset","['rain', 'laughter', 'cinnamon', 'sunset']"
mourning,"

word: mourning  
properties: funeral, black attire, candlelight, silence","['funeral', 'black attire', 'candlelight', 'silence']"
need,"

word: need  
properties: hunger, emergency, dependency, urgency","['hunger', 'emergency', 'dependency', 'urgency']"
nervousness,"

word: nervousness  
properties: trembling voice, waiting in line, fumbling keys, racing heartbeat","['trembling voice', 'waiting in line', 'fumbling keys', 'racing heartbeat']"
nightmare,"

word: nightmare  
properties: monsters, darkness, startle reflex, sleep paralysis","['monsters', 'darkness', 'startle reflex', 'sleep paralysis']"
notion,"

word: notion  
properties: speculative, abstract, tentative, formless","['speculative', 'abstract', 'tentative', 'formless']"
obedience,"

word: obedience  
properties: military drills, religious rituals, parent-child dynamics, dog training","['military drills', 'religious rituals', 'parent-child dynamics', 'dog training']"
objection,"

word: objection  
properties: courtroom, disagreement, protest, argument","['courtroom', 'disagreement', 'protest', 'argument']"
obligation,"

word: obligation  
properties: contract, legal responsibility, family duty, debt","['contract', 'legal responsibility', 'family duty', 'debt']"
observation,"

word: observation  
properties: microscope, field study, courtroom testimony, wildlife monitoring","['microscope', 'field study', 'courtroom testimony', 'wildlife monitoring']"
occupation,"

word: occupation  
properties: deadline, tool, routine, income","['deadline', 'tool', 'routine', 'income']"
order,"

word: order  
properties: command, sequence, restaurant, hierarchy","['command', 'sequence', 'restaurant', 'hierarchy']"
ostracism,"

word: ostracism  
properties: exclusion, isolation, silent treatment, fractured trust","['exclusion', 'isolation', 'silent treatment', 'fractured trust']"
overview,"

word: overview  
properties: map, project timeline, bird's eye view, data dashboard","['map', 'project timeline', ""bird's eye view"", 'data dashboard']"
pain,"

word: pain  
properties: fractured bone, heartbreak, needle prick, post-surgery recovery","['fractured bone', 'heartbreak', 'needle prick', 'post-surgery recovery']"
panic,"

word: panic  
properties: fire alarm, adrenaline rush, crowded exit, screaming","['fire alarm', 'adrenaline rush', 'crowded exit', 'screaming']"
pardon,"

word: pardon  
properties: courtroom, awkward silence, apology gesture, mercy decree","['courtroom', 'awkward silence', 'apology gesture', 'mercy decree']"
passion,"

word: passion  
properties: fire, dance, art, heat","['fire', 'dance', 'art', 'heat']"
past,"

word: past  
properties: timeline, inexorable flow, foundation for future, archival remnants","['timeline', 'inexorable flow', 'foundation for future', 'archival remnants']"
peace,"

word: peace  
properties: garden, calm after storm, stillness, dove","['garden', 'calm after storm', 'stillness', 'dove']"
perception,"

word: perception  
properties: detective's notebook, optical illusion, mirror maze, scientific analysis","[""detective's notebook"", 'optical illusion', 'mirror maze', 'scientific analysis']"
perfection,"

word: perfection  
properties: flawless symphony, pristine snowfall, precisely timed rocket launch, unblemished diamond","['flawless symphony', 'pristine snowfall', 'precisely timed rocket launch', 'unblemished diamond']"
performance,"

word: performance  
properties: stage, applause, timing, spotlight","['stage', 'applause', 'timing', 'spotlight']"
perspective,"

word: perspective  
properties: painter's angle, high vantage point, lens, negotiation","[""painter's angle"", 'high vantage point', 'lens', 'negotiation']"
plan,"

word: plan  
properties: steps, timeline, resources, outcome","['steps', 'timeline', 'resources', 'outcome']"
pleasure,"

word: pleasure  
properties: laughter, indulgence, warmth, unexpected moment","['laughter', 'indulgence', 'warmth', 'unexpected moment']"
potential,"

word: potential  
properties: germination, stored energy, unleashed force, growth phase","['germination', 'stored energy', 'unleashed force', 'growth phase']"
poverty,"

word: poverty  
properties: hunger, overcrowded housing, limited education, reliance on charity","['hunger', 'overcrowded housing', 'limited education', 'reliance on charity']"
power,"

word: power  
properties: generator, storm, throne, engine","['generator', 'storm', 'throne', 'engine']"
prediction,"

word: prediction  
properties: weather forecast, stock market analysis, election outcomes, strategic planning","['weather forecast', 'stock market analysis', 'election outcomes', 'strategic planning']"
