word,properties,codes,frequencies
appreciation,"['Recognizing the value or worth of something', 'Feeling grateful toward someone for their help', 'Expressed by saying thank you', 'Deeper understanding of quality or significance', 'Property or investment increasing in value over time']","['introspective', 'introspective', 'situation', 'introspective', 'taxonomic']","[0.2, 0.0, 0.2, 0.6]"
apprehensive,"[""Feeling uneasy about something that hasn't happened yet"", 'Knot in your stomach before a big exam', 'Anticipating a negative outcome', 'Mild dread mixed with uncertainty', 'Watchful and on edge waiting for bad news']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
ashamed,"['Feeling after doing something morally wrong', 'Wanting to hide from others', 'Face turns red', 'Eyes cast downward', 'Deep personal disgrace']","['introspective', 'introspective', 'entity', 'entity', 'taxonomic']","[0.2, 0.4, 0.0, 0.4]"
assassinate,"['Kill a prominent political leader or public figure', 'Premeditated and deliberate act', 'Often motivated by ideology or political goals', 'Carried out by a hired or radicalized individual', 'Historically involves gunshot or stabbing']","['situation', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
astonished,"['Extreme surprise', 'Eyes wide open', 'Jaw drops', 'Unexpected event just happened', 'Speechless momentarily']","['taxonomic', 'entity', 'entity', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
atrocity,"['Extremely cruel act', 'War crimes', 'Horrifying violence against innocent people', 'Morally shocking', 'Mass suffering deliberately inflicted']","['taxonomic', 'taxonomic', 'taxonomic', 'introspective', 'entity']","[0.6, 0.2, 0.0, 0.2]"
avenge,"['Retaliate for a wrong done to someone else', 'Seek justice after harm to a loved one', 'Punish the wrongdoer on behalf of a victim', 'Driven by loyalty and honor rather than selfishness', 'Often a central motivation in action stories']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aversion,"['Strong feeling of dislike', 'Wanting to avoid something', 'Turning away from', 'Gut reaction of repulsion', 'Persistent reluctance toward something unpleasant']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
blessing,"['Spoken by a religious figure or authority', 'Invokes divine favor or protection', 'Often given before meals or journeys', ""Hands placed on someone's head"", 'Approval or good wishes bestowed']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
bliss,"['Extreme happiness', 'Perfect contentment', 'Feeling of pure joy', 'Often associated with heaven or paradise', 'Complete absence of worry or pain']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
brave,"['Facing danger without retreating', 'Overcoming fear deliberately', 'Firefighter rushing into burning building', 'Opposite of cowardly', 'Heart pounding but acting anyway']","['situation', 'situation', 'taxonomic', 'introspective', 'situation']","[0.2, 0.0, 0.6, 0.2]"
calamity,"['Devastating event causing widespread suffering', 'Unexpected and sudden occurrence', 'Large-scale destruction or loss', 'Natural or human-caused catastrophe', 'Leaves communities in ruin and grief']","['entity', 'entity', 'entity', 'taxonomic', 'entity']","[0.2, 0.8, 0.0, 0.0]"
callous,"[""Unfeeling toward others' suffering"", 'Emotionally hardened over time', 'Shows no sympathy or compassion', 'Cold and indifferent behavior', 'Like thick skin that no longer feels pain']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
carelessness,"['Lack of attention to detail', 'Making avoidable mistakes', 'Not thinking before acting', 'Leaving things messy or undone', 'Opposite of being cautious and thorough']","['entity', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
charitable,"['Giving to those in need', 'Generous with money or time', 'Nonprofit organizations', ""Kindness toward others' faults"", 'Donating to worthy causes']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
cheerful,"['Bright smile on face', 'Upbeat and positive mood', 'Warm friendly demeanor', 'Light-hearted disposition', 'Opposite of gloomy']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
childlike,"['Innocent', 'Wide-eyed wonder', 'Simple trust', 'Playful curiosity', 'Unspoiled by adult cynicism']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
clever,"['Quick-minded', 'Problem-solving ability', 'Finding unexpected solutions', 'Witty remarks', 'Resourceful thinking']","['entity', 'entity', 'situation', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
clueless,"['Lacking understanding of a situation', 'Unaware of what is happening around you', 'Unable to figure something out', 'Ignorant but often innocently so', ""Bewildered expression on someone's face""]","['entity', 'entity', 'entity', 'taxonomic', 'entity']","[0.2, 0.8, 0.0, 0.0]"
cocky,"['Overly confident in oneself', 'Swagger in how they walk and talk', 'Acts superior to others', 'Brash and bold attitude', 'Often seen before a humbling downfall']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
coerce,"['Force someone against their will', 'Pressure through threats or intimidation', 'Compliance obtained unwillingly', 'Power imbalance between parties', 'Manipulate behavior through fear']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
commitment,"['A pledge or promise to follow through on something', 'Dedication to a relationship, cause, or goal over time', 'Requires sacrifice and persistence even when difficult', 'Often formalized through contracts, vows, or agreements', 'Obligation you feel bound to honor once made']","['taxonomic', 'taxonomic', 'introspective', 'situation', 'taxonomic']","[0.6, 0.0, 0.2, 0.2]"
compassionate,"[""Feeling deep concern for others' suffering"", 'Motivated to help those in pain', 'Warmhearted and gentle toward struggling people', 'Goes beyond pity to active caring', 'Describes nurses, volunteers, and caregivers']","['introspective', 'introspective', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.4, 0.6]"
completion,"['Finishing something entirely', 'Nothing remaining to be done', 'Reaching the end of a task', 'All parts fulfilled', 'Opposite of leaving something halfway']","['situation', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
conceit,"['Excessive pride in oneself', 'Inflated sense of personal importance', 'Looking down on others', 'Arrogant self-admiration', 'Believing you are superior without justification']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
conspire,"['Secret planning between two or more people', 'Intent to do something harmful or illegal', 'Whispered meetings behind closed doors', 'Plotting against someone in power', 'Hidden agreement to deceive others']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
contempt,"['Feeling of deep disrespect toward someone or something', 'Looking down on others as worthless or inferior', 'Sneering facial expression with curled lip', 'Can result in legal punishment if directed at a judge in court', 'Stronger than mere dislike, involves scorn and dismissal']","['introspective', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
courage,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Inner strength of character', 'Acting when others would flee', 'Required in battles and difficult decisions']","['situation', 'situation', 'entity', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
courageous,"['Facing danger despite feeling fear', 'Standing up for what is right', 'Bravery in difficult situations', 'Bold and fearless action', 'Heroic quality admired in people']","['situation', 'situation', 'taxonomic', 'situation', 'introspective']","[0.2, 0.0, 0.6, 0.2]"
cowardice,"['Lack of bravery when facing danger or difficulty', 'Running away from confrontation', 'Opposite of courage', 'Moral weakness or failure to act', 'Shrinking back in fear when action is needed']","['introspective', 'situation', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.4, 0.4]"
crabby,"['Irritable temperament', 'Easily annoyed by small things', 'Grumpy old person stereotype', 'Short-tempered responses', 'Complaining frequently over minor inconveniences']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
crisis,"['Urgent situation demanding immediate action', 'Turning point where things could worsen or improve', 'Threatens stability or safety', 'Causes intense stress and anxiety', 'Often triggers emergency response or intervention']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
criticize,"[""Express disapproval of someone's actions or work"", 'Point out faults and flaws', 'Often feels harsh to the receiver', 'Can be constructive or destructive', 'Judging negatively through spoken or written words']","['situation', 'situation', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
cruel,"['Deliberately causing pain or suffering', 'Heartless behavior toward others', 'Without mercy or compassion', 'Describes a tyrant or bully', 'Inflicting harm with indifference']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
curiosity,"['Strong desire to know or learn something', 'Asking many questions', 'Exploring the unknown', 'Children naturally exhibit this trait', 'Killed the cat, according to a proverb']","['entity', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
dedication,"['Unwavering commitment to a goal or cause', 'Requires sustained effort over long periods', 'Persisting despite obstacles or hardships', 'Often admired as a virtue in athletes and artists', 'Putting something above personal comfort or convenience']","['entity', 'introspective', 'entity', 'introspective', 'situation']","[0.0, 0.4, 0.2, 0.4]"
degeneration,"['Gradual decline or worsening over time', 'Loss of function or structure in body tissues or organs', 'Deterioration from a previously healthy or normal state', 'Often associated with aging or chronic disease', 'Progressive breakdown rather than sudden damage']","['entity', 'entity', 'taxonomic', 'situation', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
delighted,"['Feeling of great pleasure', 'Beaming smile', 'Eyes lighting up', 'Receiving wonderful unexpected news', 'Stronger than simply happy']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
deplorable,"['Describes a condition or situation deserving strong condemnation', 'Shockingly bad or unacceptable quality', 'Evokes disgust and moral outrage in observers', 'Often used for living conditions, behavior, or standards', 'Makes you feel ashamed that it exists']","['entity', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
depravity,"['Moral corruption or wickedness', 'Extreme sinfulness of character', 'Associated with vice and degradation', 'Describes a fallen or debased state of human nature', 'Often used in religious or philosophical contexts about evil']","['taxonomic', 'taxonomic', 'entity', 'entity', 'situation']","[0.4, 0.4, 0.2, 0.0]"
depressed,"['Persistent sadness and low mood', 'Loss of interest in activities once enjoyed', 'Feeling emotionally heavy or weighed down', 'Mental health condition requiring treatment', 'Difficulty getting out of bed']","['introspective', 'introspective', 'introspective', 'taxonomic', 'situation']","[0.2, 0.0, 0.2, 0.6]"
derogatory,"['Insulting or disrespectful language toward someone', 'Expresses a low opinion or contempt', 'Often describes slurs or offensive remarks', ""Belittling someone's worth or status"", 'Disparaging tone intended to demean']","['situation', 'situation', 'taxonomic', 'situation', 'situation']","[0.2, 0.0, 0.8, 0.0]"
despairing,"['Feeling completely without hope', 'Deep emotional anguish about the future', 'Overwhelming sense that nothing can improve', 'Eyes hollow and defeated', 'Giving up after prolonged suffering']","['introspective', 'introspective', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.2, 0.6]"
desperate,"['Feeling of extreme urgency with no options left', 'Willing to try anything regardless of risk', 'Backed into a corner', 'Last resort actions', 'Intense anxiety mixed with hopelessness']","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
despondent,"['Feeling deeply discouraged and without hope', 'Heavy-hearted after repeated setbacks', 'Loss of confidence that things will improve', 'Withdrawn and emotionally drained', 'More intense than simply feeling sad']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
detest,"['Strong feeling of dislike', 'Visceral negative reaction toward something', 'Stronger than simple dislike but not violent', 'Felt toward people, foods, or behaviors', 'Makes you want to avoid the object entirely']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
devotion,"['Deep unwavering commitment to someone or something', 'Loyalty that persists through hardship', 'Often felt toward a loved one or a cause', 'Expressed through prayer in religious contexts', ""Prioritizing another's needs above your own""]","['entity', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
dignity,"['Self-respect', 'Worthy of honor', 'Composure under pressure', 'Inherent human value', 'Carrying oneself with grace']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
disadvantage,"['Unfavorable position or condition', 'Puts you behind others in competition', 'Obstacle to success', 'Something that makes a task harder', 'Opposite of having an edge']","['taxonomic', 'situation', 'taxonomic', 'situation', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
disappointed,"['Feeling when expectations are not met', 'Letdown after hoping for something better', 'Sadness mixed with frustration', 'Sinking feeling in your chest', ""Parent's expression when you misbehave""]","['introspective', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.0, 0.8]"
disapproval,"[""Negative judgment of someone's actions or choices"", 'Frowning or shaking head side to side', ""A parent's stern look when a child misbehaves"", 'Feeling that something is wrong or unacceptable', 'Expressed through criticism, rejection, or cold silence']","['introspective', 'entity', 'taxonomic', 'introspective', 'situation']","[0.2, 0.2, 0.2, 0.4]"
disastrous,"['Causing extreme harm or ruin', 'Catastrophic outcome of an event', 'Describes a terrible failure', 'Devastating consequences', 'Often describes floods, earthquakes, or collapsed plans']","['situation', 'situation', 'introspective', 'situation', 'taxonomic']","[0.2, 0.0, 0.6, 0.2]"
disgruntled,"['Unhappy due to unfair treatment', 'Muttering complaints under breath', 'Workplace dissatisfaction', 'Resentful and irritable mood', 'Former employee filing grievance']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
disgusted,"['Strong negative reaction to something offensive or repulsive', 'Wrinkled nose and curled upper lip', 'Feeling like you might vomit', 'Triggered by foul smells, rotten food, or morally reprehensible behavior', 'Deep revulsion beyond simple dislike']","['introspective', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
dislike,"['Negative feeling toward something', 'Milder than hatred', 'Aversion or distaste', 'Wanting to avoid something', 'Thumbs-down reaction']","['introspective', 'introspective', 'taxonomic', 'situation', 'situation']","[0.2, 0.0, 0.4, 0.4]"
disloyalty,"['Betrayal of trust in a relationship', 'Breaking a promise of faithfulness', 'Siding with an enemy or rival', 'Opposite of unwavering allegiance', 'Abandoning someone who counted on you']","['situation', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.8, 0.2]"
disobey,"['Refuse to follow rules or commands', 'Defiance toward authority', ""Child ignoring parent's instructions"", 'Deliberate noncompliance', 'Breaking established expectations willfully']","['situation', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.0, 0.8, 0.0]"
displeased,"['Feeling of annoyance or irritation toward something', 'Furrowed brow and frowning expression', 'When expectations are not met', 'Mild to moderate negative emotional reaction', ""A parent's look when a child misbehaves""]","['introspective', 'entity', 'situation', 'introspective', 'situation']","[0.0, 0.2, 0.4, 0.4]"
disposable,"['Meant to be thrown away after use', 'Single-use items like plates, cups, or razors', 'Convenient but wasteful', 'Cheap to produce', 'Not intended to be kept or repaired']","['situation', 'taxonomic', 'introspective', 'entity', 'situation']","[0.2, 0.2, 0.4, 0.2]"
dodgy,"['Untrustworthy', 'Suspicious behavior', 'Risky or unreliable', 'Shady deal', 'British slang']","['taxonomic', 'situation', 'taxonomic', 'situation', 'situation']","[0.4, 0.0, 0.6, 0.0]"
dreaded,"['Feared intensely beforehand', 'Anticipating something terrible approaching', 'Fills you with anxiety and dread', 'Unwanted event or encounter looming', 'Makes your stomach sink when you think about it']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
dull,"['Not sharp', 'Boring, lacking excitement', 'Muted colors, not bright', ""A knife that won't cut well"", 'Monotonous lecture experience', nan, nan]","['entity', 'introspective', 'introspective', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.42857142857142855, 0.0, 0.5714285714285714]"
ecstasy,"['Overwhelming joy beyond normal happiness', 'Feeling of being transported outside yourself', 'Religious or spiritual experiences can trigger it', 'Whole body tingles with intense pleasure', 'Temporary peak emotional state']","['introspective', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
educate,"['Teach knowledge or skills to someone', 'Happens in schools and classrooms', 'Involves books, lessons, and practice', 'Transforms ignorance into understanding', 'Formal instruction over an extended period']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
education,"['Learning in schools and universities', 'Acquiring knowledge and skills over years', 'Teachers, classrooms, and textbooks', 'Leads to degrees and diplomas', 'Foundation for career and personal development']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
embarrassed,"['Face turning red', 'Wanting to hide or disappear', 'After doing something awkward in public', 'Self-conscious feeling of shame', 'Avoiding eye contact with others']","['entity', 'introspective', 'situation', 'introspective', 'entity']","[0.0, 0.4, 0.2, 0.4]"
enchantment,"['Magical spell cast upon someone', 'Feeling of overwhelming delight and wonder', 'Captivated as if under a supernatural influence', 'Fairy tales and fantasy stories', 'Irresistible fascination that holds attention completely']","['entity', 'introspective', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
enjoyable,"['Pleasant experience', 'Makes you smile', 'You want it to continue', 'Describes activities like hobbies or outings', 'Opposite of tedious']","['introspective', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
enthusiastic,"['Eager and highly energized about something', 'Eyes wide, leaning forward, animated gestures', 'Voice rises with excitement when speaking', 'Shows passionate commitment to an activity or idea', 'Opposite of apathetic or indifferent']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
envious,"['Wanting what someone else has', 'Green with this feeling', ""Resentful toward another's advantages"", ""Coveting a neighbor's possessions"", 'Bitter longing when comparing yourself to others']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
equality,"['Same rights and opportunities for all people', 'Fairness in treatment regardless of differences', 'Civil rights movements fought for this', 'Mathematical symbol using two parallel horizontal lines', 'No one is above or below another in status']","['situation', 'entity', 'situation', 'taxonomic', 'entity']","[0.2, 0.4, 0.4, 0.0]"
equate,"['Make two things equal', 'Mathematics symbol with two horizontal lines', 'Consider one thing the same as another', 'Draw a comparison treating items as identical', 'Balance both sides of an expression']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
essential,"['Absolutely necessary', 'Cannot be removed without failure', 'Fundamental requirement', 'Core, not optional', 'Without it, things fall apart']","['taxonomic', 'introspective', 'taxonomic', 'taxonomic', 'introspective']","[0.6, 0.0, 0.0, 0.4]"
eternity,"['Infinite duration without end', 'Forever, beyond all time', 'Religious concept of afterlife existence', 'No beginning and no conclusion', 'Timelessness experienced beyond death', nan]","['entity', 'taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.16666666666666666, 0.8333333333333334, 0.0, 0.0]"
euphoria,"['Intense feeling of overwhelming happiness', 'Often temporary and fleeting', 'Can follow a major achievement or victory', 'Feels like being on top of the world', 'Extreme emotional high beyond ordinary joy']","['entity', 'entity', 'situation', 'introspective', 'entity']","[0.0, 0.6, 0.2, 0.2]"
evil,"['Morally wrong', 'Deliberately harmful', 'Opposite of good', 'Villains in stories', 'Wicked intentions']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
exceptional,"['Standing far above the ordinary or average', 'Remarkably superior in quality or ability', 'Rare and uncommonly impressive', 'Describes a performance that surpasses expectations', 'Distinguished from the norm by excellence']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
excitement,"['Heightened emotional state', 'Heart beats faster', 'Anticipation before something thrilling', 'Energized and restless feeling', 'Hard to sit still']","['entity', 'entity', 'introspective', 'introspective', 'situation']","[0.0, 0.4, 0.2, 0.4]"
exhilarating,"['Thrilling experience that makes your heart race', 'Breathless excitement and intense energy', 'Riding a roller coaster or skydiving', 'Makes you feel vividly alive', 'Uplifting rush that leaves you buzzing afterward']","['introspective', 'introspective', 'taxonomic', 'introspective', 'introspective']","[0.2, 0.0, 0.0, 0.8]"
faithful,"['Loyal', 'Devoted to a partner without straying', 'Steadfast commitment over time', 'Trustworthy and reliable', 'Keeping promises and obligations']","['taxonomic', 'situation', 'entity', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
false,"['Opposite of true', 'Incorrect or wrong', 'Not genuine or real', 'Deceptive or misleading', 'Binary logic value representing negation']","['introspective', 'taxonomic', 'entity', 'entity', 'entity']","[0.2, 0.6, 0.0, 0.2]"
fearful,"['Feeling dread about something threatening', 'Wide eyes and trembling body', 'Wanting to flee or hide', 'Anxious anticipation of danger', 'Timid and shrinking back']","['introspective', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
fond,"['Feeling of warm affection toward someone or something', 'Gentle attachment, not intense passion', 'Often describes how grandparents feel about grandchildren', 'Used with ""of"" to express liking something', 'Tender, caring sentiment shown through soft smiles and memories']","['introspective', 'introspective', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.4, 0.4]"
forgiveness,"['Letting go of anger toward someone who wronged you', 'Releasing resentment after being hurt', 'Granted after an apology', 'Merciful act of the heart', 'Choosing peace over punishment']","['situation', 'situation', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.6, 0.2]"
forlorn,"['Abandoned and lonely', ""Pitiful sadness visible in someone's expression"", 'A lost child standing alone in a crowd', 'Hopeless, as if all comfort has been withdrawn', 'Deeply melancholic with a sense of being forgotten']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
frightened,"['Feeling of immediate danger or threat', 'Wide eyes and racing heartbeat', 'Wanting to run away or hide', 'Sudden involuntary reaction to something alarming', 'A child alone in a dark room']","['introspective', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
frustrated,"['Feeling blocked from achieving a goal', 'Clenching fists or gritting teeth', 'Rising irritation when efforts repeatedly fail', 'Wanting to give up out of helplessness', 'Sighing heavily after hitting an obstacle']","['introspective', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
fulfill,"['Complete a promise or obligation', 'Satisfy requirements or conditions', 'Carry out a duty to its end', 'Achieve what was expected', 'Process and deliver an order']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
furious,"['Extreme anger', 'Red-faced', 'Clenched fists', 'Shouting loudly', 'Beyond merely annoyed']","['taxonomic', 'entity', 'entity', 'entity', 'introspective']","[0.2, 0.6, 0.0, 0.2]"
glad,"['Feeling of pleasure or contentment', 'Warmth in the chest', 'Smiling expression', 'Upon receiving good news', 'Lighter than overjoyed but deeper than okay']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
glee,"['Intense joy or delight', 'Bubbling excitement expressed outwardly', 'Often felt when something unexpectedly good happens', 'Clapping hands or rubbing them together', 'Lighthearted, almost mischievous happiness']","['taxonomic', 'entity', 'situation', 'situation', 'taxonomic']","[0.4, 0.2, 0.4, 0.0]"
