word,properties,codes,frequencies
amazing,"['Extremely impressive', 'Causes wonder', 'Better than expected', 'Makes you say “wow”', 'Positive, memorable experience']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
amused,"['Mild enjoyment', 'By something funny', 'Small smile', 'Lighthearted reaction', 'Entertained, not intense', nan]","['introspective', 'situation', 'entity', 'entity', 'taxonomic', 'introspective']","[0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]"
angry,"['Strong displeasure', 'Caused by insult or frustration', 'Frowning face', 'Tense body', 'Wants to argue or lash out']","['entity', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
angst,"['Deep inner unease', 'Often in adolescence', 'Brooding, restless feeling', 'About identity or future', 'Existential emotional turmoil']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
annoyed,"['Mild irritation', 'Caused by repeated nuisance', 'Bothered, not furious', 'Eye-rolling or sighing', 'Often from interruptions']","['taxonomic', 'situation', 'introspective', 'entity', 'situation']","[0.2, 0.2, 0.4, 0.2]"
anxious,"['Worried about what might happen', 'Uneasy waiting for news or results', 'Restless, hard to relax', 'Tight chest or stomach knots', 'Before tests, interviews, or danger']","['introspective', 'introspective', 'entity', 'introspective', 'situation']","[0.0, 0.2, 0.2, 0.6]"
appeal,"['Request for help', 'Directed to authority or public', 'Often asks for money or support', 'Can challenge a court decision', 'Also means attractive quality']","['situation', 'situation', 'situation', 'situation', 'taxonomic']","[0.2, 0.0, 0.8, 0.0]"
appreciation,"['Recognizing value', 'Grateful feeling', 'For kindness or quality', 'Often expressed with thanks', 'Can also mean increase in worth']","['introspective', 'introspective', 'situation', 'situation', 'taxonomic']","[0.2, 0.0, 0.4, 0.4]"
apprehensive,"['Worried about what might happen', 'Before a risky event', 'Uneasy, tense feeling', 'Expecting possible trouble', 'Hesitant, on edge']","['introspective', 'situation', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
ashamed,"['Embarrassed by your own actions', 'Wanting to hide your face', 'After doing something wrong', ""Avoiding others' eyes"", 'Feeling unworthy of respect']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
assassinate,"['Kill deliberately', 'Target prominent person', 'Usually political motive', 'Planned attack', 'Sudden violent death']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
astonished,"['Eyes wide', 'Mouth open', 'Sudden disbelief', 'After unexpected news', 'Strongly surprised']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
atrocity,"['Extremely cruel act', 'Shocks moral conscience', 'Often against civilians', 'Common in war or genocide', 'Large-scale human suffering']","['entity', 'introspective', 'situation', 'situation', 'entity']","[0.0, 0.4, 0.4, 0.2]"
avenge,"['Punish a wrongdoer', 'In response to harm', ""For another person's suffering"", 'Motivated by justice or loyalty', 'Often after injury or death']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
aversion,"['Strong dislike', 'Want to avoid', 'Negative reaction', 'Toward a thing or activity', 'Often from bad experience']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
blessing,"['Something good received', 'Often felt with gratitude', 'Seen as divinely given', 'Brings help or happiness', 'Can be spoken over someone']","['entity', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
bliss,"['Extreme joy', 'Perfect contentment', 'Deep inner peace', 'Often brief, overwhelming feeling', 'Emotional high, almost euphoric', nan]","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity', 'taxonomic']","[0.5, 0.5, 0.0, 0.0]"
brave,"['Faces danger', 'Acts despite fear', 'In risky situations', 'Stands firm', 'Shows courage']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
calamity,"['Sudden great misfortune', 'Brings widespread harm', 'Often affects many people', 'Natural or human-caused', 'Causes ruin and suffering']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
callous,"['Emotionally hardened', ""Unmoved by others' pain"", 'Cold in cruel situations', 'Lacking sympathy', 'Insensitive to suffering']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
carelessness,"['Lack of attention', 'Avoidable mistakes', 'Neglecting details', 'Rushed or sloppy behavior', 'Can cause accidents']","['entity', 'situation', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.4, 0.0]"
charitable,"['Generous giving', 'Helps people in need', 'Donates money or time', 'Kind toward others’ faults', 'Often linked to nonprofit causes']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cheerful,"['Smiling often', 'Bright mood', 'Lighthearted attitude', 'During good news', 'Spreads positive energy']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
childlike,"['Innocent manner', 'Simple wonder', 'Playful behavior', 'Naive perspective', 'Resembling a young child']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
clever,"['Quick-thinking', 'Solves problems well', 'Uses wit', 'Learns fast', 'Finds inventive ways']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
clueless,"['Not understanding what is happening', 'Missing obvious hints', 'Unaware in a situation', 'Looks confused', 'Doesn’t know what to do']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
cocky,"['Overconfident', 'Boastful manner', 'Smug expression', 'Talks big', 'Acts superior']","['taxonomic', 'situation', 'entity', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
coerce,"['Force someone', 'Against their will', 'Through threats or pressure', 'To make them agree or act', 'Often unfair or intimidating']","['situation', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.8, 0.2]"
commitment,"['Promise to continue', 'Long-term obligation', 'Staying dedicated', 'Hard to back out', 'In relationships or work']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
compassionate,"['Feels others’ pain', 'Wants to help', 'Gentle toward suffering', 'Kind in hard moments', 'Caring despite fault']","['introspective', 'introspective', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.6, 0.4]"
completion,"['Finishing point', 'Nothing left undone', 'Final required step reached', 'Makes something whole', 'After all parts are done']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
conceit,"['Excessive self-importance', 'Inflated opinion of own abilities', 'Boastful attitude', 'Looking down on others', 'Often seen as vain arrogance']","['taxonomic', 'taxonomic', 'situation', 'situation', 'introspective']","[0.4, 0.0, 0.4, 0.2]"
conspire,"['Secretly plan together', 'Usually for wrongdoing', 'Involves multiple people', 'Hidden from others', 'Coordinated scheme or plot']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
contempt,"['Looking down on someone', 'Feeling another is beneath respect', 'Disdainful expression or sneer', 'Cold, scornful attitude', 'Often shown toward a person judged worthless']","['introspective', 'introspective', 'entity', 'introspective', 'situation']","[0.0, 0.2, 0.2, 0.6]"
courage,"['Facing danger', 'Despite fear', 'Risking harm', 'Standing firm', 'Difficult action']","['situation', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
courageous,"['Acts despite fear', 'Faces danger', 'Stands up for others', 'During risk or hardship', 'Steady under pressure']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
cowardice,"['Avoiding danger despite duty', 'Fear overruling courage', 'Shrinking from confrontation', 'Failing to act under threat', 'Often judged morally weak']","['situation', 'entity', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
crabby,"['Irritable mood', 'Easily annoyed', 'Snaps at people', 'Complains a lot', 'Like in a bad mood']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
crisis,"['Sudden turning point', 'Serious danger', 'Urgent action needed', 'High stress, uncertainty', 'Decisive moment in a problem', nan]","['entity', 'entity', 'introspective', 'introspective', 'entity', 'entity']","[0.0, 0.6666666666666666, 0.0, 0.3333333333333333]"
criticize,"['Point out faults', 'Express disapproval', 'Judge negatively', 'About someone’s actions or work', 'Often spoken or written']","['situation', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.2, 0.8, 0.0]"
cruel,"['Deliberately causes pain', ""Enjoys others' suffering"", 'Harsh and unfeeling', 'Mean to the vulnerable', 'Punishes beyond fairness']","['situation', 'introspective', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.6, 0.2]"
curiosity,"['Desire to know', 'Triggered by something unknown', 'Leads to questions', 'Drives exploration', 'Mental urge to learn']","['introspective', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
dedication,"['Long-term commitment', 'Steady effort', 'Loyal focus', 'Despite difficulty', 'Toward a goal']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
degeneration,"['Gradual decline', 'Loss of function', 'Worsening condition', 'Breakdown over time', 'Common in aging or disease']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
delighted,"['Very pleased', 'Strong positive feeling', 'Smiling with joy', 'After good news', 'Face lights up']","['taxonomic', 'introspective', 'entity', 'situation', 'entity']","[0.2, 0.4, 0.2, 0.2]"
deplorable,"['Shockingly bad', 'Deserving strong disapproval', 'Morally unacceptable', 'Evokes disgust or shame', 'Often used for behavior or conditions']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
depravity,"['Extreme moral corruption', 'Vile, perverse behavior', 'Lack of conscience', 'Deeply wicked conduct', 'Often shocking or degrading']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'introspective']","[0.6, 0.2, 0.0, 0.2]"
depressed,"['Persistent low mood', 'Loss of interest', 'Low energy', 'Hopeless thoughts', 'Hard to function']","['introspective', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
derogatory,"['Expressing disrespect', 'Intended to belittle', 'Insulting tone', 'Used about people or groups', 'Causes offense']","['situation', 'situation', 'entity', 'situation', 'entity']","[0.0, 0.4, 0.6, 0.0]"
despairing,"['Feeling no hope', 'Convinced nothing will improve', 'Deep emotional pain', 'Common after devastating loss', 'Tone of giving up']","['introspective', 'introspective', 'introspective', 'situation', 'entity']","[0.0, 0.2, 0.2, 0.6]"
desperate,"['Needing help urgently', 'Almost out of hope', 'Willing to do anything', 'In extreme difficulty', 'Panic-driven urgency']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
despondent,"['Low spirits', 'After crushing disappointment', 'Feels no hope', 'Slumped, listless', 'Little motivation to continue']","['introspective', 'situation', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
detest,"['Strong negative feeling', 'Toward a person, thing, or activity', 'More intense than simple dislike', 'Makes you avoid it', 'Often caused by disgust or deep resentment']","['introspective', 'situation', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.6, 0.4]"
devotion,"['Steadfast loyalty', 'Deep commitment', 'Lasting care', 'Often toward a person, cause, or faith', 'Shown through selfless time and effort']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'situation']","[0.6, 0.0, 0.4, 0.0]"
dignity,"['Self-worth', 'Calm, upright bearing', 'Respect despite hardship', 'Not to be humiliated', 'Inherent human value']","['taxonomic', 'entity', 'entity', 'introspective', 'entity']","[0.2, 0.6, 0.0, 0.2]"
disadvantage,"['Unfavorable condition', 'Makes success harder', 'Compared with others', 'Lacks helpful resources', 'Causes weaker position']","['taxonomic', 'situation', 'introspective', 'introspective', 'situation']","[0.2, 0.0, 0.4, 0.4]"
disappointed,"['Expected something better', 'After plans fail', 'Let down feeling', 'Mild sadness, frustration', 'Reaction to unmet hopes', nan]","['introspective', 'situation', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.3333333333333333, 0.6666666666666666]"
disapproval,"['Negative judgment', 'Shown by frown', 'Toward actions deemed wrong', 'Often expressed verbally or silently', 'Opposite of praise']","['taxonomic', 'entity', 'situation', 'situation', 'introspective']","[0.2, 0.2, 0.4, 0.2]"
disastrous,"['Extremely harmful outcome', 'Causes major damage', 'Ends very badly', 'Brings ruin to plans', 'Serious and widespread failure']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
disgruntled,"['Dissatisfied', 'Irritated expression', 'Complaining under breath', 'After unfair treatment', 'Resentful mood']","['taxonomic', 'entity', 'entity', 'situation', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
disgusted,"['Strong revulsion', 'Wants to pull away', 'Sickened expression', 'Caused by something filthy or offensive', 'Wrinkled nose, “ew” feeling', nan]","['introspective', 'introspective', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.3333333333333333, 0.16666666666666666, 0.5]"
dislike,"['Negative feeling', 'Mild aversion', 'Not enjoy', 'Prefer avoid', 'Weaker than hate']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
disloyalty,"['Betraying trust', 'Against your own side', 'Turning on an ally', 'Breaking faith in a relationship', 'Often seen as treachery']","['situation', 'situation', 'situation', 'situation', 'taxonomic']","[0.2, 0.0, 0.8, 0.0]"
disobey,"['Ignore command', 'Refuse instruction', 'Against rules', 'Authority told you', 'Willfully not follow']","['situation', 'situation', 'entity', 'introspective', 'situation']","[0.0, 0.2, 0.6, 0.2]"
displeased,"['Mildly unhappy', 'Because something is unsatisfactory', 'Frowning expression', 'Not angry, just bothered', 'Feeling of disapproval']","['taxonomic', 'situation', 'entity', 'introspective', 'taxonomic']","[0.4, 0.2, 0.2, 0.2]"
disposable,"['Meant for one-time use', 'Thrown away after use', 'Not intended to last', 'Common for cups, razors, diapers', 'Cheap and convenient']","['situation', 'situation', 'situation', 'taxonomic', 'introspective']","[0.2, 0.0, 0.6, 0.2]"
dodgy,"['Not trustworthy', 'Looks suspicious', 'Likely unsafe', 'Poor quality', 'Questionable deal']","['entity', 'entity', 'entity', 'introspective', 'taxonomic']","[0.2, 0.6, 0.0, 0.2]"
dreaded,"['Greatly feared', 'Expected with anxiety', 'Unwanted and looming', 'Makes you tense beforehand', 'Often about an upcoming event']","['taxonomic', 'introspective', 'introspective', 'introspective', 'situation']","[0.2, 0.0, 0.2, 0.6]"
dull,"['Not shiny', 'Blunt edge', 'Lacks excitement', 'Low intensity', 'Makes you bored']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
ecstasy,"['Intense joy', 'Overwhelming emotion', 'Blissful state', 'Feels transcendent', 'Beyond normal happiness']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
educate,"['Teach knowledge', 'Develop understanding', 'In school or training', 'Improve skills and thinking', 'Through lessons and practice']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
education,"['Learning process', 'Often in schools', 'Builds knowledge', 'Guided by teachers', 'Develops skills']","['entity', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
elated,"['Extremely pleased', 'High spirits', 'After great news', 'Smiling, energized', 'Strong positive emotion', nan]","['taxonomic', 'entity', 'situation', 'entity', 'entity', 'taxonomic']","[0.3333333333333333, 0.5, 0.16666666666666666, 0.0]"
embarrassed,"['After a social mistake', 'Want to hide yourself', 'Face gets red', 'Awkward self-conscious feeling', 'Worried others noticed']","['situation', 'introspective', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
enchantment,"['Magical spell', 'Supernatural influence', 'Causes delight', 'Fairy-tale feeling', 'Charming fascination']","['taxonomic', 'entity', 'introspective', 'entity', 'taxonomic']","[0.4, 0.4, 0.0, 0.2]"
enjoyable,"['Gives pleasure', 'Makes you smile', 'Fun to do', 'Pleasant experience', 'Want it to continue']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
enthusiastic,"['Eager to join', 'Strong positive energy', 'Excited about something', 'Shows lively interest', 'Voice and gestures animated']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
envious,"['Wants what another person has', 'Bitter at someone else’s success', 'Feeling of unfair comparison', 'Resentful admiration', 'Often arises from jealousy']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
equality,"['Same status', 'Equal rights', 'No favoritism', 'Fair treatment', 'Balanced opportunities']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
equate,"['Treat as the same', 'Judge two things equal', 'In comparisons or logic', 'Assign identical value or status', 'Often followed by “with” or “to”']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
essential,"['Absolutely needed', 'Cannot be omitted', 'Required for function', 'Basic and central', 'Without it, failure or absence']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
eternity,"['Endless duration', 'No beginning or end', 'Beyond measured time', 'Never stopping', 'Infinite future and past']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
euphoria,"['Intense positive feeling', 'Short-lived emotional high', 'Joy beyond normal happiness', 'Often after success or drugs', 'Light, energized, almost unreal']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
evil,"['Morally wrong', 'Intentionally harmful', 'Cruel actions', 'Wicked character', 'Causes suffering']","['entity', 'entity', 'entity', 'taxonomic', 'entity']","[0.2, 0.8, 0.0, 0.0]"
exceptional,"['Better than usual', 'Unusually rare', 'Far above average', 'Stands out strongly', 'Not ordinary']","['introspective', 'entity', 'introspective', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
excitement,"['High energy feeling', 'Before something wanted', 'Heart racing', 'Hard to sit still', 'Positive anticipation']","['introspective', 'situation', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
exhilarating,"['Makes your heart race', 'Feels intensely exciting', 'Gives a rush of energy', 'Often during thrilling moments', 'Leaves you feeling alive']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
faithful,"['Loyal over time', 'Keeps promises', 'Stays committed', 'Reliable in relationships', 'Does not betray']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
false,"['Not real', 'Incorrect', 'Untrue statement', 'Fails to match facts', 'Used for claims, alarms, identities']","['introspective', 'taxonomic', 'taxonomic', 'entity', 'situation']","[0.4, 0.2, 0.2, 0.2]"
fearful,"['Easily scared', 'Expecting danger', 'Nervous expression', 'Hesitant to act', 'In threatening situations']","['entity', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
fond,"['Warmly affectionate', 'Positive feeling toward someone or something', 'Often about liking a person, memory, or activity', 'More tender than simple preference', 'Shown in caring, gentle regard']","['introspective', 'introspective', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.4, 0.6]"
forgiveness,"['Letting go of resentment', 'After being wronged', 'Choosing not to seek revenge', 'Can restore trust or peace', 'Often requires empathy']","['situation', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
forlorn,"['Sad and abandoned', 'Lonely because left behind', 'Hopeless expression', 'Empty, desolate feeling', 'Often after loss or rejection']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
frightened,"['Feeling danger nearby', 'Wants to escape', 'Heart racing', 'Startles easily', 'Face tense, eyes wide']","['introspective', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
frustrated,"['Blocked from a goal', 'Repeated effort, no progress', 'Wants to succeed, cannot', 'Tense, irritated feeling', 'Common after obstacles or setbacks']","['situation', 'situation', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.6, 0.4]"
fulfill,"['Complete a duty', 'Meet a requirement', 'Carry out a promise', 'Bring to realization', 'Satisfy an expectation']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
furious,"['Extreme anger', 'Face flushed', 'Yelling, clenched fists', 'Reaction to serious offense', 'Hard to calm down', nan]","['taxonomic', 'entity', 'situation', 'entity', 'situation', 'entity']","[0.16666666666666666, 0.5, 0.3333333333333333, 0.0]"
glad,"['Feeling pleased', 'After good news', 'Smile on face', 'Positive mood', 'Not upset']","['introspective', 'situation', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
glee,"['Sudden delight', 'Bright smiling excitement', 'Often after good news', 'Hard to hide on the face', 'Childlike, bubbling feeling', nan]","['introspective', 'entity', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.6666666666666666, 0.16666666666666666, 0.16666666666666666]"
glum,"['Downcast mood', 'Quiet, unsmiling', 'Gloomy expression', 'Low spirits', 'After disappointment']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
godless,"['Without belief in any deity', 'Rejects divine authority', 'Lacks religious faith', 'Often describes a person or society', 'Viewed as irreverent or immoral by believers']","['taxonomic', 'entity', 'taxonomic', 'situation', 'introspective']","[0.4, 0.2, 0.2, 0.2]"
greedy,"['Wants more than needed', 'Unwilling to share', 'Focused on gaining wealth or possessions', 'Never satisfied with enough', 'Takes extra for self']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grieving,"['After a death', 'Deep sadness', 'Emotional pain', 'Mourning period', 'Tearful, withdrawn', nan]","['situation', 'introspective', 'introspective', 'situation', 'entity', 'entity']","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
grim,"['Serious expression', 'Dark outlook', 'No cheer', 'Harsh, forbidding mood', 'Facing something terrible']","['entity', 'entity', 'introspective', 'entity', 'situation']","[0.0, 0.6, 0.2, 0.2]"
grouchy,"['Irritable', 'Bad-tempered', 'Snaps at others', 'Complains easily', 'In a sour mood']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
grumpy,"['Bad-tempered', 'Irritable', 'Complains easily', 'Frowning expression', 'Often in a sour mood']","['taxonomic', 'taxonomic', 'entity', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
guilty,"['Feeling after doing wrong', 'Conscience weighs on you', 'Responsible for an offense', 'Wants to hide or confess', 'Common in court or after lying']","['introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.2, 0.4]"
happy,"['Feeling pleasure', 'Smiling expression', 'Good mood', 'After good news', 'Lighthearted energy']","['entity', 'entity', 'taxonomic', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
harmful,"['Causes injury', 'Damages health', 'Bad effects', 'Unsafe to people', 'Makes things worse']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
harmony,"['Pleasing combination of notes', 'Different parts fitting together', 'Sounds smooth, not clashing', 'Common in choirs or chords', 'Also peaceful agreement among people']","['entity', 'entity', 'entity', 'situation', 'taxonomic']","[0.2, 0.6, 0.2, 0.0]"
hateful,"['Full of intense dislike', 'Directed at a person or group', 'Meant to wound or demean', 'Often shown in hostile speech or actions', 'More venomous than ordinary anger']","['entity', 'situation', 'situation', 'situation', 'introspective']","[0.0, 0.2, 0.6, 0.2]"
heartache,"['Deep emotional pain', 'Often after lost love', 'Felt in the chest', 'Lingering sorrow', 'Personal grief, not physical injury', nan]","['introspective', 'situation', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.16666666666666666, 0.16666666666666666, 0.6666666666666666]"
heartless,"['Shows no compassion', 'Cold to suffering', 'Cruel in behavior', ""Unmoved by others' pain"", 'Lacks empathy']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
homesick,"['Away from where you live', 'Emotionally aching', 'Longing to return', 'Common during travel', 'Missing familiar people and place']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
hopeful,"['Expecting good results', 'Positive about the future', 'Wanting something to happen', 'Not discouraged yet', 'Optimistic feeling']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
hopeless,"['Expecting no good outcome', 'Feeling nothing can improve', 'After repeated failure or bad news', 'Defeated, giving up', 'No reason to keep trying', nan]","['introspective', 'introspective', 'situation', 'taxonomic', 'situation', 'introspective']","[0.16666666666666666, 0.0, 0.3333333333333333, 0.5]"
hospitality,"['Welcoming guests', 'Warm treatment', 'In homes or hotels', 'Offering food, drink, comfort', 'Making strangers feel at ease']","['situation', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
